p_c,lamda
0.006120162606208035,0.4029111649498313
0.09581862551189563,0.15985151594820277
0.14848946170312655,0.793175852847974
0.013962171956223008,0.07169876670612267
0.034960887752985996,0.7125548155570032
0.14896186947046508,0.10405595821764049
0.04030311323578942,0.12769682341285535
0.14136505640794572,0.5932255749033976
0.10915906190820929,0.48069010219243685
0.06397589489286258,0.06805933114442989
0.150896707287164,0.294005988577729
0.07112474858657607,0.691510666538143
0.11050031562687718,0.5972475917859457
0.12741658081336654,0.6292472490882285
0.11723621268691496,0.008506810317284022
0.013085396065444024,0.195367270305195
0.02449825235284041,0.06414232870565682
0.07558985976995915,0.36190374783405826
0.10313798036009972,0.13941354398426908
0.10240457288096083,0.5760352762162202
0.0035775644713359283,0.6348039759978252
0.019378713096107728,0.6224148385998346
0.09229808201900498,0.7223919534331981
0.01615766032008622,0.2522222824189625
0.10338496783269886,0.07023490585217881
0.13967905450641274,0.31185089871938293
0.041590525658933036,0.212366921207452
0.14120992923815795,0.9641998721908287
0.019637270768208884,0.23751808612380912
0.006892942272548281,0.7206584046785953
0.08740314435490264,0.7723754302968756
0.11512800969127367,0.31529461728523667
0.15436601466618954,0.045040132161984645
0.11360058413136552,0.9658758526481145
0.02157804157104908,0.3939116281368338
0.09990119348683034,0.6377329598053314
0.09649569512296809,0.23220818684844147
0.12596473965318247,0.7292677521416414
0.0583381156922042,0.01925706118569566
0.07592004233989544,0.4313432622914553
0.13080198459322404,0.25291436149691265
0.12797918075432163,0.10541646924526013
0.07101719733267178,0.03339710474533499
0.03030690880637296,0.5577749372012604
0.023471678533156865,0.2359097261259469
0.11668546698321411,0.04314697286564257
0.14178949884843312,0.7227249424792793
0.015388759789196418,0.834795166577221
0.11402407726114186,0.2742767178832714
0.10101985066237804,0.5736951052003734
0.07849954478249478,0.11841298161167008
0.08928596217619603,0.6432247126193663
0.06584741231572706,0.12810377434661654
0.07840992749010958,0.26004708984647423
0.10495864794085341,0.2311766669342601
0.11525366019899279,0.7517351154692744
0.01731897938789692,0.37921114358198665
0.12412695265137247,0.838657036411264
0.09110271732522666,0.932157628135868
0.023026874128576305,0.9355127449443684
0.10315967054541021,0.05968912108533709
0.03476506322062209,0.2461581087177486
0.07461754989193986,0.08288784722148834
0.012876263389273498,0.18692291014141482
0.15038895863066662,0.45701638107054804
0.048340455522603215,0.2239190925394195
0.062066468676925966,0.30742094581589297
0.12738627612192469,0.7166318178894531
0.007122954051373138,0.5985019982994082
0.026801104374266898,0.452573941192415
0.13062721783185974,0.3844824444337085
0.014648633714388026,0.3246469683891335
0.011293584732728904,0.2554541172301341
0.09110096318163338,0.6966121021000344
0.08762028245808673,0.06917983520881064
0.1022217293039449,0.14044875124589815
0.09204921114109979,0.921796137047157
0.11341659440495841,0.8213216934501711
0.14810310595779827,0.39499306454769423
0.017777011087242823,0.6572553968936918
0.08955512656361221,0.4931091355874577
0.13468843445516218,0.6203947762353624
0.11327442614293651,0.454717890413548
0.007001137058236146,0.944936271701361
0.13969831873209712,0.44191192928305084
0.10832258968230245,0.7299602594371051
0.0023015716936978063,0.9416165989317389
0.0637600363924516,0.286961649077005
0.06637727315767722,0.01606833089808663
0.14135245894063872,0.8866469832216292
0.15694551894945657,0.6700984688519313
0.044760139620962744,0.35781854350165493
0.11337838834002512,0.9362955459087496
0.06544473809834964,0.9662122495143134
0.11513413542368929,0.9020048528394589
0.05529117304072254,0.3992675202641308
0.04983341948906002,0.9350614458420047
0.13616123521214163,0.8152542434383165
0.11525748799988558,0.22939226992600462
0.009541443588403942,0.8951970588945362
0.1263914973253631,0.7414580789445091
0.14888842637591423,0.6970024050483915
0.14020509647972457,0.5937242125395621
0.14900974804776368,0.9787746660024405
0.0875844772675735,0.030213550535869205
0.060879011803599975,0.0727195088709777
0.00679240634322879,0.08375572897272457
0.04610453604010043,0.8736071822337547
0.053205893078070714,0.26711596933337073
0.1160400314416793,0.5260147808354468
0.015206339367323405,0.16584421776414376
0.08215473727395833,0.9040753047425133
0.1544354858055601,0.5455920395220832
0.04601237052435821,0.8079096627075231
0.04129293933034285,0.8573979901124462
0.055460394940051026,0.6084783720610069
0.08317619100405099,0.4538526510057668
0.09178992962989074,0.24149168335912394
0.07315296937750994,0.9425613005506208
0.09688143632131452,0.4126354610021134
0.09312806047205806,0.6845902801647932
0.08111856584582147,0.8154230136084711
0.12946714055143038,0.4159731636065386
0.03082755114812167,0.0909586556988482
0.004993943025864984,0.8470027538392806
0.06784040291478824,0.17116355151418625
0.09547465894083541,0.4013640511384593
0.14349571917641638,0.8344102723511999
0.06871277486705396,0.1116504258176548
0.10603925209052435,0.36788410485862844
0.06172092066605482,0.14308776483158464
0.1481603687617052,0.10246702661387587
0.013725555934831815,0.14111076511142667
0.03848969148758439,0.8005377724300137
0.13746452474397072,0.28730245800858123
0.09724283967557253,0.1995580890363458
0.1365953329482169,0.06489432452667737
0.025098947432769202,0.3801631186738411
0.09114888626716636,0.4550013652115514
0.0073319540161866665,0.8742277085586411
0.007499288305295275,0.21988595546087028
0.08054635162424965,0.01702994439249886
0.08553256577483091,0.9235090285706058
0.00989302802035841,0.7364302331403444
0.005003823899828854,0.2659724017835941
0.10908626678445277,0.8880377710305801
0.03915351673616876,0.023715216362109236
0.1490635803565505,0.7155071854098441
0.0893303100636475,0.7964130196774739
0.1384544109429405,0.14932695138270283
0.012051188074689898,0.014092130892788345
0.06018062332375394,0.9036980224810557
0.006822977781208764,0.4535973145789598
0.08378863236668256,0.388177256174184
0.1528769100617685,0.09368750386205381
0.017021921251862485,0.3222393665298361
0.015195784910693214,0.8263499305779148
0.021146050353948505,0.3545110183065363
0.04924854201181784,0.22413498787265104
0.10545204270547193,0.7552884568646143
0.004214680483265342,0.6172550917135089
0.12318796343110754,0.6193948938195915
0.10589752686570661,0.320249027325546
0.15402149777624113,0.4789362122094263
0.13957790663999717,0.13439389189247028
0.0629498952614273,0.12328478544087351
0.03868102740331663,0.07081218460948094
0.04354873429000116,0.23429724251563389
0.023429635451299693,0.7319073297815039
0.08036359039709001,0.6099359213055239
0.1534155631874484,0.581210591654411
0.08657442757444522,0.35486168631632775
0.020635890059220563,0.7538806332265716
0.09507706370287922,0.2392262899248776
0.038508722262641654,0.7767438004842466
0.11585128688110512,0.586954270996675
0.0489594678906495,0.23436645015848612
0.13600909474414571,0.5254670586943025
0.06859647434269364,0.5394385700448969
0.09353809892010409,0.3795687633181264
0.13419588438243835,0.035927045689022816
0.12470558101273509,0.6622936769702382
0.1218177311553521,0.9735890333500955
0.015565900647816242,0.898827999387482
0.011866963717829254,0.2626157826766413
0.011476371391342815,0.255272711553382
0.08995066435237271,0.6415150345909221
0.1304637015983738,0.6316055285805673
0.13791494518498001,0.5404458266721108
0.04562925330731811,0.3931859394942474
0.14170296262696344,0.7927586533852733
0.1577159260440099,0.9143068060462202
0.11574849331483233,0.10102655046517424
0.12495325495185651,0.2189981503917044
0.08158263675139144,0.9753682954418659
0.14987509922838338,0.2880156975496834
0.14792966239176522,0.6305916529048339
0.05759358289388024,0.6975333558095272
0.08152711658941035,0.27909736483546904
0.0691151160106248,0.6865659657850294
0.1234199705932326,0.8916713682068897
0.10871545655994962,0.1811763140388763
0.037585153951096635,0.13059268771430163
0.03598341696076826,0.7435285381078107
0.1313287318967829,0.042737094692324944
0.027315497998854337,0.6649943130462689
0.1289102660965069,0.17287286054204654
0.04736289308790075,0.7564673982918813
0.1562978731706395,0.5915520322873045
0.01917043863374296,0.2196854010504394
0.09492446142472545,0.17178769601969243
0.08494307036957872,0.3560192012167059
0.10750462562883704,0.28914256070733385
0.13809689164797198,0.006915117298764498
0.1117952266119835,0.11679835294490748
0.15446341883214712,0.8065196463635738
0.14732518159036906,0.6610993579721424
0.10817379265991171,0.920489210377248
0.03202199441424631,0.7340572886516875
0.11038383508318785,0.5684262093298221
