,0,1,2,3,4,5,6,7,8,9
634,53,102,79,108,49,112,37,84,2,104
635,6,46,146,57,36,23,105,17,128,38
636,47,15,96,80,66,42,79,2,97,125
637,122,89,99,108,60,96,118,128,132,133
638,2,67,73,19,56,149,87,1,92,115
639,76,117,94,17,23,48,118,131,22,141
640,142,7,25,110,99,122,104,16,6,64
641,48,54,138,125,26,114,16,63,61,1
642,62,135,55,131,45,138,133,116,130,134
643,47,56,124,43,61,84,27,14,134,2
644,67,126,21,42,103,29,128,81,28,20
645,131,8,14,5,128,43,146,137,115,45
646,56,130,48,77,92,132,24,23,61,148
647,64,60,116,128,149,104,87,115,135,55
648,149,95,57,147,67,111,40,9,89,88
649,130,142,42,107,125,135,7,55,31,44
650,127,13,126,20,79,138,21,46,147,73
651,141,56,48,49,63,82,90,119,31,33
652,40,127,72,115,119,141,103,84,22,15
653,48,43,111,79,85,70,107,15,4,144
654,93,99,26,117,149,66,68,30,98,28
655,139,128,66,103,119,25,5,131,70,3
656,102,91,109,89,97,42,100,131,122,31
657,68,63,135,15,134,136,142,10,71,45
658,148,6,82,47,65,128,28,12,64,86
659,99,111,27,19,108,122,87,136,2,7
660,139,125,119,27,1,8,85,52,28,70
661,124,18,76,27,142,105,92,126,132,52
662,41,83,146,102,29,79,51,92,34,19
663,91,36,135,82,129,48,128,114,59,53
664,50,115,133,78,131,29,129,109,124,13
665,61,43,79,21,92,8,129,145,141,39
666,145,91,24,27,123,57,100,138,1,134
667,69,122,80,53,141,18,44,119,67,42
668,44,0,112,128,123,22,80,10,67,31
669,103,84,39,64,86,23,10,59,108,60
670,115,101,59,112,36,145,122,61,136,79
671,65,78,24,38,66,111,105,42,69,80
672,20,138,144,10,122,123,103,86,126,67
673,2,90,110,29,109,11,88,60,85,41
674,135,136,54,3,75,62,110,5,80,87
675,56,83,124,137,35,108,147,67,14,69
676,52,109,135,55,25,1,82,91,7,41
677,110,55,8,116,134,31,1,79,118,3
678,0,19,54,16,10,2,142,72,143,35
679,142,38,109,137,14,43,3,79,143,61
680,135,137,42,27,125,54,30,75,136,126
681,92,68,16,128,127,54,143,118,82,145
682,122,54,4,36,79,127,91,130,109,46
683,146,83,97,26,39,45,27,42,31,29
684,105,69,70,23,48,130,18,25,51,101
685,79,28,129,49,92,115,19,33,118,89
686,18,76,129,144,9,133,99,23,49,88
687,145,137,130,13,104,118,3,114,1,43
688,31,144,86,20,136,76,28,22,141,3
689,11,41,135,9,107,1,40,43,42,7
690,141,51,41,15,52,139,40,119,53,83
691,132,111,115,84,118,106,113,131,54,35
692,29,3,41,116,46,72,94,103,15,106
693,100,149,17,94,122,131,43,103,45,65
694,61,124,145,58,123,91,53,2,50,109
695,80,139,7,27,145,39,133,30,4,48
696,7,38,94,98,0,82,19,77,64,55
697,87,48,57,7,85,81,147,106,127,71
698,0,47,45,117,148,127,136,8,3,22
699,17,147,62,51,49,141,120,139,20,72
700,143,14,53,82,20,119,136,24,147,146
701,147,54,129,4,72,17,79,7,3,141
702,95,116,24,119,38,136,94,122,146,131
703,133,61,12,63,112,24,120,92,110,91
704,148,146,149,140,145,120,33,70,41,110
705,13,15,147,126,115,65,11,89,68,33
706,21,108,107,54,140,51,35,4,1,20
707,63,117,136,112,35,22,88,139,130,13
708,142,102,2,135,119,32,21,114,6,105
709,136,57,75,19,71,122,13,137,25,53
710,95,51,116,16,12,118,93,136,110,131
711,47,149,9,37,53,108,143,127,61,118
712,90,108,80,79,128,57,33,1,136,37
713,43,146,15,26,4,13,128,107,49,85
714,27,143,47,31,21,6,112,40,139,96
715,30,57,143,128,116,123,97,54,141,40
716,58,53,0,64,67,75,137,33,61,79
717,81,52,69,102,117,114,98,91,112,42
718,129,138,20,126,119,87,101,74,94,75
719,132,17,35,36,67,129,71,51,70,77
720,149,31,76,112,87,21,85,111,104,146
721,37,105,126,82,85,144,48,88,13,58
722,78,61,56,32,119,63,142,147,69,127
723,14,23,143,140,107,25,113,30,40,127
724,112,41,8,17,122,107,110,36,65,2
725,134,12,90,0,6,96,92,44,126,32
726,0,41,9,50,138,23,135,60,70,114
727,93,122,127,42,58,120,16,56,40,11
728,104,49,100,57,122,118,8,129,86,42
729,71,39,108,134,45,104,142,91,32,37
730,35,54,43,99,97,41,18,34,94,59
731,149,16,48,89,81,85,39,146,37,31
732,32,20,39,68,23,74,18,95,6,61
733,52,108,10,35,67,36,91,134,3,72
734,112,124,123,83,29,86,129,79,57,12
735,88,108,18,5,115,102,81,58,138,133
736,70,107,133,120,10,56,147,59,21,139
737,116,25,27,103,108,17,86,126,8,65
738,55,89,60,88,3,35,96,75,99,26
739,134,91,7,141,59,21,16,113,135,79
740,137,30,0,2,124,145,89,9,33,15
741,135,38,106,62,105,123,89,112,125,116
742,35,28,72,29,102,47,71,65,93,41
743,44,40,13,19,134,138,25,127,69,86
744,1,78,120,90,128,32,66,54,127,149
745,79,17,85,42,81,89,45,62,76,75
746,84,131,13,104,21,148,42,27,36,7
747,105,84,39,42,52,36,32,113,8,20
748,124,59,16,7,94,98,31,125,15,90
749,19,44,59,93,130,1,88,35,139,26
750,107,15,144,146,119,120,79,126,125,128
751,16,28,80,68,59,88,79,105,121,78
752,32,27,54,45,98,143,74,136,36,31
753,115,20,117,17,97,71,118,139,148,83
754,26,138,54,88,23,42,140,59,129,132
755,23,71,5,66,131,45,24,144,112,108
756,105,92,76,139,39,8,90,137,43,102
757,42,79,35,64,1,25,8,30,95,18
758,11,87,73,36,25,144,98,136,120,43
759,59,83,35,13,98,9,114,26,142,0
760,110,143,130,123,135,56,98,28,5,38
761,128,126,26,17,142,140,56,127,2,38
762,118,129,106,100,140,147,80,52,114,68
763,20,90,125,86,62,9,91,68,143,126
764,60,8,105,42,72,6,79,129,94,107
765,83,72,47,120,48,40,129,46,136,106
766,81,84,59,125,91,47,70,63,48,101
767,114,95,96,77,74,92,67,21,52,73
768,27,19,107,35,121,13,120,93,108,110
769,147,87,13,70,102,26,128,46,20,148
770,61,14,1,109,147,36,56,107,144,33
771,91,60,95,40,45,120,38,9,16,149
772,57,69,92,119,28,79,77,24,48,41
773,66,114,19,131,130,37,125,6,42,11
774,126,20,68,10,72,35,141,26,110,129
775,85,31,50,89,60,45,12,116,14,18
776,80,6,96,31,40,12,52,70,123,134
777,99,140,56,109,54,124,29,79,88,72
778,123,13,95,1,54,91,135,92,83,136
779,39,120,116,136,65,34,126,70,12,77
780,47,70,108,49,90,57,24,117,25,71
781,38,110,144,127,4,45,96,146,149,56
782,114,125,20,77,66,131,139,26,140,38
783,101,113,135,117,99,25,48,20,77,29
784,26,58,35,142,31,117,38,9,70,135
785,78,54,142,116,134,121,47,16,99,84
786,106,22,128,104,51,136,63,90,33,1
787,144,21,88,101,18,23,41,139,50,119
788,23,47,29,12,117,142,9,46,119,33
789,17,122,72,123,3,119,49,55,129,128
790,45,136,66,117,120,132,60,147,81,62
791,113,101,133,47,68,29,70,62,71,64
792,124,41,87,26,145,16,11,5,33,133
793,88,108,115,0,44,111,63,148,107,23
794,49,38,135,51,76,5,75,97,43,148
795,33,73,1,36,86,147,100,76,114,120
796,15,119,26,8,80,21,74,135,33,92
797,128,100,6,95,145,85,10,23,137,114
798,2,107,91,39,87,130,27,51,93,41
799,66,85,78,147,118,33,111,108,41,81
800,51,19,23,133,41,16,110,144,11,147
801,113,93,47,114,72,91,80,44,8,12
802,28,29,123,18,8,95,67,118,50,132
803,6,115,80,46,116,45,144,33,8,74
804,95,132,119,68,47,98,85,91,104,129
805,118,143,38,90,9,63,123,112,51,31
806,144,17,92,106,54,75,74,44,77,110
807,38,147,141,139,64,90,13,127,109,33
808,138,35,77,60,30,106,7,79,72,142
809,61,106,24,18,67,119,58,120,89,142
810,95,19,117,141,25,63,148,149,103,91
811,111,61,125,112,59,110,117,138,57,73
812,149,83,57,59,109,64,47,53,16,143
813,111,70,125,130,129,115,141,5,63,132
814,34,139,92,121,54,105,58,108,148,33
815,30,15,80,143,119,60,70,116,92,26
816,113,125,67,100,80,127,28,50,4,3
817,5,61,147,45,144,114,145,125,87,122
818,4,72,15,75,8,68,126,110,100,73
819,66,135,115,68,70,3,28,76,1,50
820,41,105,28,98,144,110,124,76,137,36
821,24,148,49,40,147,103,66,81,61,65
822,100,59,147,0,124,34,39,142,75,98
823,88,117,82,140,32,74,59,61,45,41
824,63,28,52,32,70,74,75,55,62,57
825,19,18,78,16,46,86,112,17,36,132
826,0,9,108,132,83,113,81,138,141,18
827,29,100,48,64,139,141,2,39,22,53
828,66,23,47,20,22,58,137,69,147,24
829,54,60,121,36,29,1,57,70,44,76
830,66,43,76,2,118,123,5,124,33,119
831,101,85,3,7,13,28,63,49,90,147
832,76,25,104,52,145,64,38,53,136,34
833,140,104,57,27,52,68,98,12,133,61
834,6,98,146,149,83,66,97,31,74,8
835,147,1,23,111,113,117,43,27,65,11
836,101,127,8,116,113,114,27,0,51,2
837,69,25,86,72,79,64,23,127,27,18
838,41,56,81,140,68,49,59,46,74,72
839,107,103,134,42,12,87,72,59,47,6
840,40,94,69,95,136,8,5,41,89,3
841,8,144,113,74,101,33,41,106,100,78
842,129,66,68,82,56,117,124,84,48,116
843,77,53,142,125,86,29,85,147,103,95
844,27,104,33,122,118,119,28,36,138,126
845,74,48,49,92,19,118,100,78,57,141
846,40,49,4,36,92,90,88,116,128,21
847,18,80,73,123,52,50,29,5,89,21
848,6,94,120,109,57,36,70,1,137,58
849,90,67,123,30,1,96,65,70,72,91
850,23,57,90,81,77,134,144,33,56,35
851,13,37,3,77,101,141,69,148,32,92
852,105,70,29,118,132,94,16,128,59,92
853,37,138,141,52,102,122,12,65,9,38
854,77,59,19,67,145,44,95,134,37,107
855,147,110,144,38,29,78,49,23,21,70
856,81,119,40,125,53,15,72,91,140,61
857,21,22,146,4,130,88,57,148,133,147
858,19,74,82,94,22,138,92,143,40,134
859,90,56,147,146,89,127,86,34,68,37
860,114,20,2,18,60,148,8,17,50,39
861,40,58,79,127,128,74,115,1,94,86
862,19,110,36,42,140,24,71,147,76,32
863,59,46,101,22,125,72,43,148,50,118
864,28,116,109,103,64,59,19,140,112,119
865,60,15,146,128,115,132,97,67,120,64
866,28,34,4,72,60,134,142,133,30,46
867,97,108,40,8,43,105,10,18,59,30
868,19,61,93,113,33,25,99,31,4,126
869,141,143,97,28,140,124,131,70,94,80
870,106,125,78,22,97,5,82,109,59,73
871,144,9,131,12,67,148,95,39,13,65
872,1,2,70,125,128,0,118,112,137,127
873,28,129,25,71,94,140,77,135,20,95
874,12,134,63,19,0,110,39,96,90,16
875,89,101,46,68,27,149,134,102,48,65
876,131,46,137,119,26,120,112,122,134,44
877,4,87,108,10,70,52,83,14,139,91
878,62,70,94,54,32,42,147,73,115,79
879,58,148,19,51,38,91,79,64,144,10
880,148,102,49,17,60,149,111,117,9,11
881,49,123,34,128,120,141,3,142,78,76
882,137,12,98,119,101,89,5,59,57,136
883,17,97,38,10,65,95,16,128,115,58
884,87,98,12,43,117,90,120,61,45,147
885,90,94,144,59,105,122,18,75,123,115
886,68,1,58,133,6,79,134,105,122,121
887,60,108,100,133,73,72,28,143,30,110
888,88,128,92,80,46,75,74,141,121,98
889,122,148,12,55,51,114,46,146,72,119
890,134,115,126,120,125,91,106,84,30,51
891,127,130,98,14,19,120,52,23,55,142
892,74,139,53,110,58,145,146,100,3,59
893,17,26,53,147,32,104,12,128,2,149
894,35,34,24,39,118,43,94,108,113,7
895,138,92,35,78,11,2,118,109,62,34
896,23,42,70,145,25,72,122,55,48,87
897,59,51,57,41,121,80,122,147,79,99
898,69,20,83,4,44,21,97,120,54,51
899,96,134,78,47,2,38,135,106,15,88
900,120,55,61,83,35,0,121,85,140,48
901,103,12,115,80,32,10,86,131,5,51
902,33,82,109,131,130,62,69,14,28,68
903,3,85,87,139,79,10,66,47,63,34
904,20,86,88,47,50,122,36,141,58,40
905,55,114,6,115,60,13,87,78,117,122
906,14,126,117,57,103,120,18,74,127,4
907,79,10,90,30,138,32,80,85,43,45
908,9,103,98,45,105,66,77,85,47,107
909,133,114,32,119,4,14,116,16,31,77
910,33,72,21,125,61,139,51,103,45,141
911,105,102,5,79,94,75,52,147,26,22
912,18,140,32,53,70,85,68,54,11,88
913,66,22,69,104,129,36,132,95,88,0
914,13,133,138,50,77,115,66,117,65,112
915,108,87,56,1,6,141,123,23,31,18
916,94,42,139,27,121,56,103,112,38,146
917,45,48,67,140,144,56,98,120,32,102
918,90,24,87,82,1,113,92,39,107,40
919,6,119,18,65,13,85,38,11,135,102
920,52,113,70,61,75,117,133,101,89,32
921,88,30,72,13,137,28,41,77,84,24
922,93,124,51,33,141,149,38,25,40,127
923,99,8,12,57,88,53,144,138,19,118
924,19,133,15,110,91,85,131,103,7,118
925,62,57,29,90,41,118,122,25,64,87
926,97,118,10,142,103,107,0,65,102,7
927,93,32,23,96,128,39,125,56,111,5
928,8,147,140,11,124,85,20,96,17,29
929,113,44,110,74,144,63,49,127,82,11
930,115,109,31,112,88,87,75,143,84,21
931,3,78,101,65,49,99,109,136,118,46
932,149,16,91,79,142,64,96,36,49,34
933,80,107,44,92,52,7,39,108,121,142
934,92,38,121,145,103,52,134,28,31,140
935,143,106,90,27,100,146,49,116,105,110
936,9,104,146,20,23,42,13,132,45,72
937,142,19,69,82,41,24,35,39,65,48
938,64,22,148,142,134,84,14,29,101,47
939,19,127,141,50,11,104,28,58,126,79
940,149,97,131,65,51,4,130,15,147,96
941,144,54,38,91,15,97,12,19,123,30
942,24,135,120,87,11,131,115,31,126,16
943,127,114,100,75,6,3,107,112,80,101
944,26,68,66,38,19,102,119,46,107,25
945,7,133,1,94,57,143,146,127,26,96
946,22,40,80,126,138,84,116,69,25,128
947,45,19,136,133,137,100,54,9,76,68
948,79,47,13,89,138,34,37,97,68,3
949,81,56,131,82,51,132,1,59,140,68
950,60,90,63,82,80,2,104,138,16,131
951,148,49,63,111,29,21,142,54,30,73
952,24,149,124,76,33,138,57,128,11,116
953,91,144,68,85,39,30,67,6,3,140
954,76,73,96,38,13,36,87,53,80,116
955,52,95,56,65,108,81,17,127,100,98
956,107,93,15,134,145,77,140,118,48,111
957,38,105,62,24,97,79,41,137,115,70
958,66,109,61,140,129,113,112,28,47,23
959,27,34,105,48,49,63,50,127,139,107
960,19,59,71,49,108,28,43,74,21,70
961,28,2,85,14,73,121,134,127,3,24
962,148,23,78,28,91,117,21,93,147,24
963,71,49,119,51,103,129,12,29,13,36
964,101,10,141,2,3,136,65,60,50,132
965,16,12,138,109,66,38,76,5,120,98
966,135,42,69,37,15,111,90,68,101,73
967,146,109,149,137,139,123,25,124,79,130
968,91,136,23,84,96,103,75,4,141,11
969,117,115,22,17,51,26,80,1,49,63
970,20,32,42,98,115,133,53,123,64,86
971,147,18,44,14,72,94,13,57,70,75
972,136,133,7,9,73,20,106,142,107,65
973,55,104,46,75,128,74,13,40,90,146
974,31,96,118,135,10,9,33,146,112,46
975,12,118,10,129,51,139,14,9,77,2
976,77,93,140,44,95,139,12,54,57,30
977,61,113,89,120,17,112,138,149,133,73
978,95,19,52,78,97,38,93,8,37,118
979,15,12,142,52,136,140,20,59,148,79
980,128,109,20,11,65,45,76,89,85,94
981,15,104,94,37,147,8,46,41,148,127
982,42,144,29,70,78,47,30,103,79,104
983,140,53,95,115,109,114,6,141,112,146
984,118,116,70,90,40,97,100,103,99,101
985,27,7,145,124,30,53,78,48,131,127
986,25,61,21,2,114,69,97,146,46,86
987,37,104,19,3,79,1,34,30,130,28
988,6,102,93,123,103,39,119,60,64,27
989,27,44,26,37,127,28,8,42,7,141
990,57,98,7,39,28,77,115,47,124,86
991,3,107,6,124,44,108,138,120,9,61
992,16,82,47,49,120,12,113,148,77,2
993,35,141,116,53,72,120,146,20,87,131
994,70,71,74,73,7,95,77,62,142,8
995,6,133,140,48,100,8,144,110,49,112
996,134,32,15,61,129,85,143,31,33,5
997,107,87,146,126,60,36,43,83,131,70
998,140,69,39,84,71,44,128,66,34,61
999,107,18,38,96,148,71,142,21,61,141
