,0,1,2,3,4,5,6,7,8,9
634,26,119,11,140,22,118,52,82,144,63
635,70,125,89,86,18,106,75,0,16,31
636,75,26,128,33,105,21,72,103,89,13
637,135,104,32,8,93,35,62,125,111,20
638,91,28,52,94,118,37,142,101,147,98
639,146,82,118,70,100,6,115,140,1,53
640,128,90,120,112,131,124,144,36,62,13
641,99,135,6,116,76,43,141,36,129,125
642,10,111,47,14,118,1,105,32,143,117
643,138,103,75,29,54,108,142,70,97,146
644,73,10,104,109,29,13,101,111,55,17
645,107,29,59,30,32,45,128,137,11,89
646,2,115,49,102,89,7,35,91,66,41
647,95,89,86,84,51,114,57,73,93,2
648,118,13,55,22,146,104,59,25,42,126
649,17,33,36,44,38,115,97,46,114,118
650,27,147,118,116,38,2,138,129,3,145
651,112,8,69,26,12,78,124,97,62,129
652,23,84,51,82,131,1,99,125,79,44
653,65,64,127,135,24,12,47,114,120,78
654,30,48,72,135,44,137,80,81,127,134
655,15,96,61,83,89,141,131,138,12,103
656,79,31,49,109,48,69,34,45,111,135
657,18,111,115,147,53,93,77,52,135,81
658,100,97,19,48,148,109,142,105,43,126
659,21,137,28,33,108,117,58,16,45,44
660,131,54,133,37,17,24,134,82,20,47
661,86,87,81,35,110,50,141,21,148,73
662,105,48,117,38,26,108,134,121,144,102
663,119,120,6,21,23,121,39,111,36,97
664,114,11,58,113,69,89,88,144,0,121
665,101,54,140,19,99,13,123,129,114,29
666,46,93,136,79,131,105,118,18,68,11
667,86,39,68,127,85,119,107,2,128,22
668,39,7,83,96,133,34,80,88,126,73
669,37,1,86,23,6,24,77,115,49,36
670,52,80,36,104,25,113,74,114,28,124
671,88,8,5,27,135,86,92,98,101,20
672,51,82,26,0,33,142,1,128,32,29
673,9,135,83,41,137,17,71,20,105,92
674,85,59,60,42,54,121,105,144,130,53
675,104,68,96,29,116,83,8,30,62,76
676,102,28,24,23,16,124,117,30,66,85
677,62,43,131,80,19,44,88,94,129,82
678,130,86,21,56,119,50,144,82,71,146
679,147,97,2,88,55,26,95,121,0,129
680,49,83,141,87,5,85,105,79,39,88
681,79,44,21,1,30,118,136,59,105,115
682,107,90,101,15,32,99,14,116,30,28
683,131,16,3,41,53,141,149,95,101,103
684,64,19,8,1,134,3,36,113,42,125
685,17,146,12,44,48,99,124,143,38,9
686,136,53,88,107,31,127,36,22,134,117
687,109,65,99,81,9,3,25,72,11,73
688,115,49,79,89,46,99,8,63,48,136
689,56,102,26,0,103,61,42,85,9,87
690,85,112,113,22,106,16,131,147,93,13
691,97,102,129,90,128,70,79,98,9,61
692,78,136,105,18,7,25,46,56,80,28
693,126,73,146,75,106,26,91,99,137,140
694,6,105,13,15,32,86,80,66,76,95
695,139,85,88,97,89,13,60,74,32,59
696,122,116,100,42,63,72,57,85,64,13
697,145,113,102,53,128,110,20,2,71,132
698,106,76,12,87,61,138,118,129,50,58
699,23,20,14,34,146,83,50,76,109,100
700,26,45,149,134,12,133,70,119,57,129
701,94,66,120,72,84,117,30,95,98,29
702,0,149,80,91,89,123,132,114,136,2
703,109,122,97,33,119,61,95,88,102,121
704,132,67,129,42,69,63,127,66,62,135
705,66,5,22,2,57,135,47,76,144,11
706,47,63,62,133,140,96,55,137,20,7
707,37,33,136,35,69,23,18,99,73,47
708,73,97,74,16,41,118,103,46,106,104
709,48,132,67,100,139,14,121,140,78,70
710,125,111,92,66,114,97,61,23,145,62
711,17,135,89,59,140,65,61,79,91,16
712,31,26,112,148,56,13,84,82,66,21
713,109,16,110,107,148,8,84,104,0,61
714,48,93,118,119,104,35,0,91,83,80
715,72,122,105,100,120,131,0,14,42,111
716,100,52,115,20,60,123,145,133,18,22
717,60,139,9,99,142,113,100,36,112,110
718,11,85,117,128,109,51,119,49,9,99
719,32,100,95,66,125,69,60,37,117,82
720,38,41,40,136,140,107,104,57,100,62
721,32,86,6,60,88,130,55,56,120,31
722,88,93,64,19,63,141,69,79,52,128
723,57,36,2,139,21,126,33,18,145,141
724,110,137,82,0,125,75,122,28,83,118
725,135,89,129,84,112,48,100,1,5,52
726,21,49,116,3,109,8,60,64,53,144
727,59,27,68,33,26,118,9,30,85,32
728,43,67,7,122,45,33,26,28,110,138
729,125,121,17,61,119,100,66,113,49,55
730,146,98,8,70,89,39,100,112,66,60
731,14,26,71,135,134,119,129,83,12,37
732,141,143,145,42,129,130,147,41,23,28
733,145,42,45,19,120,20,23,141,24,11
734,48,75,113,147,19,44,131,98,16,14
735,136,134,116,53,108,28,122,80,39,139
736,90,148,60,79,29,16,37,36,103,65
737,122,30,73,83,8,100,111,24,77,125
738,33,57,85,64,42,104,14,138,1,43
739,11,14,39,41,98,17,59,13,84,141
740,94,45,110,116,127,148,80,114,77,46
741,65,120,137,125,117,122,147,109,88,121
742,132,76,91,27,93,124,17,123,131,50
743,21,44,126,9,54,127,69,147,50,137
744,122,19,100,21,35,32,149,97,33,8
745,105,110,46,9,33,36,107,15,136,52
746,87,24,82,61,80,92,126,37,2,97
747,145,25,139,35,87,131,109,40,13,34
748,10,89,126,35,23,99,16,4,136,97
749,66,140,127,18,53,52,100,101,56,80
750,113,71,86,21,134,78,116,125,3,94
751,128,39,125,92,33,91,44,23,127,36
752,85,51,135,28,40,13,47,71,108,22
753,16,129,104,87,97,105,115,68,57,89
754,100,3,44,65,8,2,42,35,66,99
755,84,119,8,50,73,142,90,86,102,6
756,86,74,75,8,112,87,106,111,66,63
757,137,64,100,49,53,35,31,129,10,146
758,20,5,131,119,27,30,107,8,17,47
759,24,82,72,101,110,77,93,34,6,140
760,4,43,75,138,63,73,123,81,128,107
761,149,19,45,26,48,112,5,89,117,104
762,143,56,22,57,66,129,53,148,132,78
763,2,138,120,3,19,114,87,101,49,124
764,108,45,130,35,33,44,3,149,104,123
765,43,16,144,19,10,88,5,97,125,2
766,35,29,37,48,81,19,68,109,42,127
767,124,80,129,30,46,10,29,121,51,54
768,65,57,1,41,44,89,144,107,38,55
769,104,74,122,47,115,20,145,137,148,93
770,15,116,126,23,44,147,91,111,63,86
771,86,9,56,87,81,95,46,35,130,39
772,99,10,117,135,89,109,41,35,137,74
773,42,135,47,64,63,142,25,95,8,85
774,104,54,93,46,39,38,144,124,100,78
775,91,113,141,7,131,54,69,58,27,74
776,136,88,20,45,133,121,11,145,10,126
777,13,117,51,141,107,139,86,79,147,140
778,115,47,91,95,127,50,25,57,82,15
779,31,136,19,141,35,117,7,53,16,134
780,64,11,78,137,141,7,138,133,103,50
781,132,134,141,73,14,120,78,106,66,25
782,92,131,148,31,88,33,35,73,139,66
783,58,141,0,109,146,90,126,12,120,144
784,8,129,38,96,40,98,104,19,28,97
785,52,74,143,3,136,32,54,79,42,5
786,33,22,117,7,58,35,11,50,146,30
787,100,34,72,97,13,117,69,114,78,108
788,117,66,99,82,45,3,131,133,78,141
789,39,102,58,115,8,9,16,133,17,59
790,123,44,40,92,58,21,24,127,33,83
791,26,32,37,64,20,128,51,53,38,148
792,118,11,108,133,95,100,119,76,81,36
793,87,54,93,113,104,30,123,94,15,122
794,116,59,18,0,31,97,68,24,83,44
795,22,135,66,70,8,117,25,16,59,113
796,88,140,41,4,100,116,45,132,128,103
797,48,90,24,100,84,3,126,58,101,121
798,16,33,108,21,91,66,133,125,140,85
799,56,21,0,117,77,106,46,49,4,23
800,141,52,74,68,105,93,149,86,19,116
801,140,19,4,88,119,54,2,7,132,53
802,13,77,3,112,19,82,6,4,102,132
803,131,110,126,29,90,88,8,46,53,80
804,7,64,101,95,140,99,94,37,104,20
805,67,107,98,78,87,120,13,115,44,147
806,26,48,115,132,74,137,58,78,131,47
807,90,137,1,105,22,101,102,76,140,30
808,74,122,118,139,119,85,1,52,37,72
809,94,42,149,85,78,86,107,139,143,145
810,49,35,7,96,134,145,82,73,28,68
811,140,19,9,107,13,41,0,12,46,97
812,119,117,109,7,13,125,17,98,10,69
813,12,96,134,67,75,43,20,143,14,79
814,33,4,98,16,125,40,129,112,116,6
815,69,30,6,106,4,1,97,5,39,21
816,32,120,93,111,78,20,12,70,36,126
817,83,144,26,133,22,75,66,39,51,126
818,76,73,145,44,142,31,127,104,106,49
819,55,40,36,13,73,34,142,94,132,109
820,133,4,122,85,56,49,37,33,114,140
821,40,105,35,72,10,131,112,57,47,119
822,140,37,11,122,32,0,127,61,59,81
823,96,54,125,51,67,58,77,38,3,132
824,14,5,134,44,122,51,17,95,54,19
825,102,8,50,1,52,41,42,54,55,76
826,143,41,57,55,99,38,89,94,113,36
827,12,126,39,4,75,69,106,121,17,65
828,144,30,91,133,46,84,62,67,50,115
829,60,110,101,147,24,104,8,52,89,31
830,95,91,142,97,109,114,59,25,41,140
831,91,40,102,88,98,53,29,7,90,71
832,22,82,53,50,121,34,45,124,125,54
833,89,138,77,74,32,19,42,21,103,148
834,114,104,21,128,112,132,92,32,0,102
835,47,73,59,31,2,34,56,92,129,71
836,106,116,117,99,101,5,128,95,51,107
837,107,69,130,125,20,148,122,53,133,21
838,90,73,50,140,18,91,129,12,109,42
839,136,91,9,132,57,101,10,143,149,64
840,37,71,76,64,56,33,148,130,149,70
841,32,17,94,126,22,117,19,98,36,10
842,142,4,122,136,8,146,43,86,50,40
843,18,60,127,138,46,45,94,22,75,115
844,112,67,5,98,71,91,58,119,15,19
845,142,128,116,88,21,115,114,12,40,74
846,2,143,17,142,148,114,125,61,10,66
847,91,12,141,123,77,33,18,95,113,126
848,40,76,20,29,48,78,47,97,15,88
849,59,112,133,35,109,93,123,119,142,90
850,135,113,111,127,116,81,148,77,143,112
851,50,111,55,49,78,106,144,125,61,44
852,37,149,15,6,57,135,38,80,93,49
853,40,48,133,127,14,63,147,57,26,49
854,16,116,107,32,92,6,145,42,54,58
855,53,83,128,100,63,21,2,91,112,78
856,65,46,62,69,133,128,145,84,73,28
857,70,96,30,25,126,4,29,102,106,38
858,91,106,16,81,70,116,40,130,131,97
859,79,112,34,49,42,133,33,120,74,135
860,66,109,54,110,14,6,96,133,87,11
861,58,102,149,109,146,24,139,138,125,6
862,0,73,143,31,117,98,111,62,8,23
863,112,85,92,18,16,58,84,90,49,113
864,12,69,40,117,102,80,8,52,73,91
865,88,104,137,107,31,101,16,87,42,99
866,73,98,76,43,112,148,49,109,128,36
867,29,124,89,16,126,0,54,92,68,143
868,102,147,87,29,73,32,33,120,145,124
869,38,96,11,115,53,113,51,116,134,43
870,48,71,147,65,37,43,17,87,15,128
871,50,58,0,32,35,12,100,45,123,132
872,57,68,71,62,65,98,46,130,50,101
873,63,57,85,70,28,14,99,135,31,89
874,91,130,114,8,48,112,35,65,45,100
875,86,55,146,45,145,67,32,64,60,41
876,137,92,113,89,98,79,60,111,146,144
877,142,111,130,118,75,98,43,30,132,20
878,11,50,111,138,47,119,121,127,79,105
879,21,58,90,101,139,140,76,121,79,61
880,39,13,105,119,43,72,82,46,64,50
881,9,94,77,104,11,114,72,105,65,61
882,87,24,55,40,120,14,95,8,138,44
883,20,132,18,27,59,80,35,66,104,46
884,63,8,54,141,56,118,114,47,37,53
885,104,29,86,20,67,129,148,10,115,66
886,119,120,103,24,115,108,124,30,70,148
887,142,149,76,110,55,132,41,43,48,47
888,143,121,44,87,32,18,148,127,13,38
889,102,69,122,41,98,81,109,94,52,68
890,101,118,98,9,132,74,83,18,46,16
891,37,32,131,12,36,115,138,93,129,78
892,30,70,80,15,61,18,54,102,7,144
893,44,80,119,39,75,34,50,26,138,70
894,38,79,81,72,22,29,36,47,91,45
895,50,83,107,111,58,19,127,20,138,16
896,24,26,82,98,71,63,41,76,25,52
897,149,22,102,69,25,65,53,6,94,61
898,137,96,42,88,76,39,147,43,67,124
899,57,72,26,105,98,92,5,42,10,53
900,112,80,101,70,99,126,129,130,93,88
901,122,101,46,138,43,89,71,5,78,65
902,62,1,137,21,43,110,115,106,31,35
903,71,84,117,29,122,100,37,57,127,53
904,45,117,131,73,52,148,98,51,87,102
905,38,142,68,73,135,103,97,42,35,63
906,58,22,97,141,139,96,30,77,136,94
907,65,95,148,78,33,21,88,113,16,1
908,107,75,103,20,38,71,110,104,57,30
909,90,146,106,129,45,118,10,21,14,49
910,58,5,149,102,16,99,81,93,51,1
911,37,68,100,87,116,62,92,63,77,132
912,46,118,119,3,101,39,25,146,81,47
913,32,130,55,110,7,86,101,143,133,127
914,123,63,7,85,28,104,101,83,15,94
915,68,19,34,72,44,129,31,39,2,76
916,68,0,125,52,96,31,14,110,26,13
917,148,128,115,51,1,7,40,110,62,126
918,80,50,117,122,69,145,144,127,43,124
919,6,2,121,88,77,147,67,129,13,41
920,106,125,3,145,40,146,95,98,109,104
921,123,99,104,42,91,77,0,92,46,58
922,62,98,20,145,33,106,51,60,103,23
923,108,74,48,101,106,25,49,9,113,68
924,70,113,114,21,51,89,8,24,79,127
925,35,149,99,13,102,65,133,20,62,63
926,79,61,125,85,109,98,87,84,37,90
927,68,9,26,57,48,50,4,60,39,148
928,48,72,97,118,82,130,106,16,28,76
929,143,29,103,137,87,106,93,51,71,116
930,113,33,12,76,79,93,81,56,110,65
931,95,149,135,136,44,92,97,112,42,143
932,82,109,49,6,8,131,107,103,22,114
933,33,69,80,36,5,134,49,19,138,26
934,125,99,0,83,51,120,106,124,62,131
935,5,84,65,107,50,59,144,3,57,112
936,87,80,57,39,84,6,35,143,74,131
937,137,30,131,72,71,34,108,59,56,75
938,116,90,85,99,95,134,39,34,100,23
939,136,56,65,111,34,137,89,127,93,5
940,142,39,81,136,30,75,56,83,12,55
941,17,66,3,47,98,24,39,96,133,79
942,95,105,146,65,99,39,14,117,72,64
943,127,52,23,109,113,145,81,55,105,77
944,132,111,75,49,137,18,43,94,133,104
945,31,74,66,37,136,122,35,68,138,18
946,85,130,88,54,122,5,29,39,40,15
947,58,76,144,51,100,61,106,118,109,2
948,94,147,60,35,48,79,6,83,0,104
949,41,112,85,99,38,116,137,61,25,144
950,7,21,74,2,122,102,20,90,79,148
951,144,10,63,1,51,24,82,98,49,89
952,137,77,0,74,132,44,42,136,142,7
953,122,6,16,35,69,110,13,80,44,93
954,23,138,55,88,65,113,2,137,69,25
955,59,86,21,6,63,83,20,116,101,89
956,15,48,145,132,94,92,7,42,102,129
957,41,15,149,23,82,52,16,20,49,43
958,116,75,81,35,11,54,106,48,36,97
959,55,11,23,57,94,20,47,63,106,38
960,55,141,32,2,93,37,102,148,76,52
961,103,137,143,94,135,28,85,112,25,145
962,60,17,119,133,64,123,59,143,20,81
963,74,68,119,27,60,138,17,49,61,89
964,49,18,143,146,56,95,128,90,16,73
965,27,37,7,39,128,74,75,123,142,65
966,99,86,40,121,69,55,30,4,20,130
967,69,45,96,90,23,128,16,100,20,17
968,74,98,72,41,12,131,7,44,16,93
969,106,65,9,54,31,71,120,28,74,83
970,129,33,20,40,109,34,120,32,116,95
971,110,146,38,94,113,13,112,123,2,108
972,2,77,12,60,23,1,89,13,127,28
973,23,22,126,123,91,129,17,42,120,13
974,85,46,121,142,135,75,52,122,4,111
975,41,17,7,116,30,55,10,19,140,12
976,62,93,18,70,30,23,74,66,123,29
977,94,47,140,82,58,20,131,30,35,37
978,78,81,46,73,111,5,40,92,54,117
979,35,45,104,89,43,12,98,97,128,74
980,51,136,111,102,109,71,13,128,125,134
981,142,27,13,9,28,117,76,47,63,59
982,51,73,46,42,33,144,130,8,41,112
983,9,4,31,137,126,79,67,5,72,94
984,26,104,141,81,78,14,113,70,64,93
985,48,38,106,113,19,120,68,25,88,143
986,40,5,8,57,36,66,101,119,63,15
987,45,51,76,15,121,100,33,136,114,49
988,124,126,96,105,35,9,97,103,46,51
989,43,50,60,92,110,62,96,130,4,114
990,125,95,27,82,59,111,140,86,115,10
991,57,108,9,7,127,47,71,18,148,133
992,65,101,51,53,117,33,143,22,115,63
993,145,13,46,107,48,41,95,103,77,137
994,98,54,141,96,109,147,81,41,46,22
995,18,58,22,126,114,37,64,76,34,93
996,145,98,138,129,7,25,80,84,127,109
997,89,8,14,106,130,58,121,59,138,5
998,64,105,116,28,57,73,55,142,61,66
999,58,17,93,14,122,132,53,68,114,56
