,0,1,2,3,4,5,6,7,8,9
634,119,118,54,50,47,138,100,107,55,20
635,75,27,104,9,30,61,56,60,58,76
636,96,49,92,116,19,71,15,143,39,74
637,86,114,142,149,49,130,141,120,35,54
638,128,73,10,101,59,1,63,134,23,41
639,117,62,37,70,64,6,1,91,47,103
640,110,39,131,86,12,125,47,82,36,24
641,67,107,144,94,142,108,48,54,132,116
642,62,126,29,117,91,90,56,13,26,32
643,8,110,73,108,131,105,72,149,61,4
644,4,115,103,148,133,112,145,71,70,105
645,110,27,23,46,60,71,54,52,121,19
646,76,133,111,109,45,30,110,34,75,94
647,41,115,89,69,137,10,72,131,19,94
648,121,26,30,57,23,21,4,34,102,72
649,101,95,77,37,41,145,48,107,103,67
650,94,5,108,68,101,1,125,25,143,69
651,34,15,131,146,78,130,58,63,82,122
652,114,71,25,37,4,72,144,35,137,51
653,21,98,133,143,6,132,102,130,69,5
654,64,134,76,132,118,112,58,16,80,79
655,9,97,17,21,29,50,89,138,90,143
656,72,63,121,111,67,69,123,104,45,128
657,62,35,109,14,102,48,114,128,82,115
658,36,6,82,85,119,28,145,79,114,96
659,11,145,31,48,56,137,32,28,33,144
660,57,130,13,65,82,97,43,39,44,145
661,54,102,47,90,78,98,124,29,43,30
662,46,130,23,115,50,78,39,131,116,144
663,71,22,139,106,145,129,88,33,95,125
664,137,88,54,75,126,71,4,89,98,73
665,110,104,123,96,85,100,86,14,48,114
666,49,103,29,40,94,85,90,130,70,93
667,104,61,79,30,60,23,36,112,2,98
668,140,123,12,27,144,104,143,11,20,108
669,128,51,4,79,106,49,67,84,123,136
670,70,105,123,17,58,63,28,56,43,21
671,146,107,90,48,31,43,80,97,130,120
672,8,67,84,54,44,43,50,124,123,46
673,60,97,87,77,122,110,91,76,135,72
674,146,33,139,54,109,40,41,118,106,1
675,101,103,26,73,137,38,99,70,15,16
676,10,99,81,24,131,120,96,12,63,57
677,117,67,112,34,71,64,104,68,102,75
678,24,45,53,80,52,146,50,30,133,147
679,63,39,115,50,13,107,97,21,112,92
680,145,65,106,15,142,103,3,1,29,75
681,23,146,44,52,85,109,60,86,26,126
682,92,87,48,100,22,24,61,134,41,57
683,6,56,136,48,129,10,75,142,63,58
684,125,85,47,111,141,118,92,149,103,8
685,25,79,103,121,18,86,43,83,52,9
686,33,81,1,5,122,94,73,86,43,68
687,72,76,135,71,105,62,26,25,108,17
688,89,110,3,51,75,149,104,81,46,38
689,46,120,90,16,10,118,3,75,109,62
690,117,14,90,145,54,34,79,13,99,19
691,84,115,72,75,117,140,136,33,137,47
692,64,149,67,41,63,141,108,99,23,60
693,82,20,62,31,111,146,102,71,80,95
694,142,90,147,70,59,101,27,121,2,141
695,130,122,133,0,82,69,86,138,37,9
696,16,26,9,97,86,61,30,144,43,3
697,149,5,60,71,54,28,9,18,11,59
698,76,40,68,118,51,26,109,69,1,36
699,142,109,128,68,104,62,22,116,112,66
700,105,54,112,79,86,137,13,4,48,98
701,78,38,13,48,79,72,145,124,140,70
702,32,108,83,43,136,75,128,116,98,33
703,15,23,124,111,51,56,18,82,37,44
704,142,87,98,49,48,88,81,69,109,127
705,79,123,72,100,93,50,96,31,42,68
706,63,77,127,21,17,145,7,14,78,137
707,22,35,13,134,121,1,21,96,137,102
708,39,73,122,34,53,99,118,102,44,9
709,33,123,4,76,146,31,86,23,39,5
710,112,138,121,118,45,21,109,95,148,76
711,98,74,149,107,22,90,0,73,114,58
712,39,97,75,123,13,33,27,80,43,93
713,97,42,119,89,148,115,147,31,139,83
714,149,74,103,127,112,76,141,129,80,47
715,130,53,51,123,132,91,0,134,105,56
716,61,140,110,95,27,12,1,116,76,135
717,45,121,24,86,139,70,63,90,71,94
718,25,124,121,63,118,15,45,111,61,16
719,99,136,54,127,19,4,144,121,30,124
720,95,94,108,111,92,97,48,47,70,53
721,112,14,42,98,2,17,144,97,77,0
722,132,13,65,52,15,10,17,78,87,79
723,17,18,63,135,90,94,68,64,29,40
724,98,65,93,15,36,57,111,30,44,59
725,141,106,95,134,43,68,100,55,69,66
726,34,13,62,25,136,54,8,11,57,35
727,20,59,65,9,64,134,26,0,117,54
728,60,33,114,9,141,37,22,89,143,7
729,124,130,86,99,62,74,7,73,116,138
730,79,101,90,2,77,88,15,27,40,7
731,100,145,125,131,64,135,50,110,149,23
732,80,117,10,34,3,49,65,125,104,93
733,47,99,39,76,89,2,56,126,88,1
734,48,107,125,88,140,37,12,10,82,131
735,52,29,117,98,18,46,119,145,5,126
736,147,15,128,33,135,71,57,41,114,59
737,65,90,109,59,125,78,86,116,123,105
738,132,89,2,52,59,140,33,23,127,125
739,27,101,103,116,134,131,78,39,48,133
740,144,102,44,3,114,45,14,16,0,53
741,36,15,32,149,107,140,117,118,82,109
742,37,88,139,136,66,3,22,57,121,44
743,97,38,121,53,122,131,108,1,117,119
744,47,140,127,130,107,147,103,68,60,111
745,58,56,112,30,137,130,89,129,54,52
746,66,123,121,145,96,93,78,11,46,115
747,88,31,2,145,127,92,90,128,107,10
748,112,57,120,115,59,1,110,133,129,108
749,79,45,105,44,83,133,4,65,18,38
750,144,33,99,85,97,61,1,79,52,50
751,131,64,75,132,149,43,122,46,147,133
752,106,60,27,51,78,62,87,114,136,54
753,13,94,39,55,119,76,12,68,65,145
754,116,115,131,102,1,144,93,41,5,37
755,35,5,10,91,50,49,19,18,7,79
756,39,147,40,97,69,95,129,17,65,107
757,32,73,1,39,13,130,76,5,54,36
758,82,20,16,0,117,27,136,5,103,104
759,6,1,88,0,116,43,64,91,66,108
760,79,113,125,55,76,23,75,118,88,126
761,69,4,55,122,2,37,95,136,25,54
762,70,28,54,139,132,75,60,94,15,65
763,38,131,138,94,125,49,113,96,93,54
764,66,110,12,4,53,69,10,98,46,128
765,137,106,62,110,13,101,140,6,67,46
766,0,44,97,122,86,59,31,135,102,45
767,122,139,111,79,14,84,41,120,22,86
768,100,25,92,44,2,1,12,61,74,28
769,37,78,108,31,6,143,21,53,123,51
770,57,61,107,1,65,58,37,42,134,22
771,71,122,11,89,130,26,110,137,99,54
772,80,99,100,146,128,9,29,38,125,57
773,40,90,30,11,64,60,48,132,65,16
774,56,121,17,86,31,78,57,26,14,19
775,8,130,126,84,115,57,77,65,87,104
776,114,0,28,47,133,148,135,32,27,61
777,69,24,119,87,38,47,23,93,58,113
778,147,73,5,95,8,0,4,41,88,145
779,87,64,107,128,79,83,148,60,76,45
780,96,7,84,29,12,35,148,26,55,120
781,56,147,60,22,13,45,78,102,28,57
782,85,99,65,10,27,121,115,130,84,86
783,63,44,111,132,39,54,0,106,12,136
784,3,117,4,128,13,110,116,0,111,98
785,45,129,19,97,49,127,131,52,70,96
786,71,52,9,28,22,55,142,140,139,120
787,96,87,25,72,16,76,7,32,101,110
788,99,72,65,69,98,104,138,86,101,51
789,62,145,12,120,87,43,144,117,42,18
790,82,88,75,124,41,103,73,11,28,62
791,66,52,17,82,77,84,53,89,93,49
792,0,56,149,18,46,116,96,110,145,43
793,3,51,138,89,45,65,85,66,31,54
794,43,16,93,70,68,72,13,135,146,41
795,41,118,26,141,108,7,135,9,19,98
796,4,28,11,137,81,113,60,124,114,116
797,130,49,97,131,114,143,140,69,146,3
798,84,44,11,50,23,80,116,114,3,63
799,149,30,19,7,116,60,109,94,17,133
800,112,129,74,48,69,132,71,105,65,42
801,81,11,39,113,95,40,92,59,104,69
802,55,16,25,2,107,11,114,123,97,145
803,97,35,13,132,44,113,72,40,110,123
804,31,142,58,86,77,52,83,51,63,15
805,107,41,35,15,99,75,49,88,57,115
806,111,59,75,117,0,10,74,120,29,16
807,24,123,116,81,17,43,107,118,133,135
808,68,82,1,65,15,108,103,78,106,40
809,82,10,89,72,11,127,139,81,118,59
810,95,22,52,110,128,100,7,30,39,96
811,138,96,19,8,148,112,127,91,123,119
812,28,49,141,146,105,121,13,75,74,125
813,27,133,87,117,14,124,63,56,13,52
814,12,110,94,104,27,81,113,19,28,14
815,81,56,19,132,121,122,99,124,126,28
816,18,53,34,0,139,16,52,113,125,83
817,43,17,113,99,132,101,18,129,149,94
818,86,31,42,141,45,122,44,127,112,36
819,48,132,140,22,70,9,85,121,117,34
820,62,108,17,111,94,37,121,79,50,132
821,109,78,39,131,85,103,137,22,134,87
822,49,17,140,79,21,42,142,147,9,129
823,10,131,90,64,62,46,137,24,32,12
824,35,93,38,41,97,23,55,136,137,130
825,141,21,37,85,6,134,97,38,49,147
826,94,125,128,16,77,110,72,89,111,4
827,140,32,44,35,2,4,139,13,62,51
828,42,84,1,126,131,108,91,96,74,113
829,82,81,109,67,15,110,18,102,105,26
830,75,95,93,82,37,62,96,80,79,111
831,90,149,76,98,104,41,102,54,35,69
832,143,142,2,147,96,116,71,76,52,144
833,43,100,22,77,59,95,120,19,6,104
834,59,132,118,33,7,147,27,18,97,127
835,98,123,91,60,109,41,110,140,102,19
836,124,103,138,23,115,93,27,136,18,24
837,142,135,5,23,110,99,27,111,62,147
838,29,133,82,118,75,126,134,18,146,59
839,138,127,132,7,85,24,97,65,84,91
840,83,67,61,97,69,28,48,51,18,91
841,120,15,64,113,125,112,93,16,132,24
842,27,128,70,13,31,106,74,119,85,12
843,99,95,137,26,143,79,75,112,42,30
844,31,61,39,148,13,48,67,52,7,40
845,22,105,117,86,139,94,147,148,32,61
846,20,143,80,63,55,141,93,134,44,79
847,41,126,3,48,73,35,116,20,82,94
848,83,88,57,81,78,46,133,73,53,85
849,3,53,107,41,29,55,79,62,22,48
850,6,127,57,124,133,58,149,94,92,143
851,68,63,112,95,118,37,120,91,64,84
852,29,134,108,91,62,5,96,58,147,57
853,130,91,55,47,68,87,56,143,123,27
854,26,112,81,35,128,132,140,109,41,72
855,116,46,8,59,12,110,42,29,19,10
856,63,5,24,37,67,120,85,124,68,102
857,2,35,57,70,140,75,3,59,26,138
858,27,99,34,82,78,73,68,20,25,141
859,117,12,118,80,140,106,149,101,134,49
860,71,85,114,90,73,57,105,6,98,138
861,24,140,26,122,41,42,147,39,120,29
862,82,126,48,31,50,121,83,122,46,30
863,111,74,112,72,116,96,56,125,100,92
864,95,36,11,82,44,96,118,57,29,9
865,73,114,51,119,97,21,34,36,9,98
866,119,53,44,3,111,85,45,39,122,83
867,147,57,53,45,28,92,9,130,67,100
868,46,9,21,94,120,45,0,73,90,2
869,31,80,148,8,108,85,84,22,69,95
870,104,39,85,6,125,77,47,86,123,145
871,83,79,87,15,59,126,26,27,64,57
872,71,93,139,146,95,101,125,148,23,18
873,87,144,100,93,111,61,24,88,97,122
874,26,92,103,124,23,48,75,22,90,69
875,127,92,69,98,16,141,102,86,47,12
876,68,44,51,131,25,97,79,128,141,50
877,141,7,75,13,68,148,66,63,83,16
878,46,25,95,28,135,97,13,121,68,106
879,12,86,90,41,5,135,37,39,85,3
880,92,59,91,49,1,124,50,12,8,0
881,73,148,89,0,88,69,30,143,56,114
882,25,1,141,50,135,101,115,0,91,6
883,7,51,104,39,100,78,123,26,92,67
884,96,56,75,45,116,99,110,122,85,130
885,81,125,126,41,33,91,102,20,138,117
886,88,123,27,80,63,114,15,24,12,6
887,65,42,93,13,141,89,94,47,147,38
888,133,28,27,100,64,145,11,6,73,108
889,3,83,131,91,117,11,19,60,135,21
890,35,69,70,107,116,132,111,11,65,55
891,18,132,71,81,100,24,67,86,115,98
892,111,149,97,12,59,86,34,89,40,37
893,70,73,8,132,60,4,5,57,63,25
894,139,21,120,27,131,32,77,145,83,143
895,53,121,3,66,29,93,33,78,25,43
896,19,45,26,77,107,90,124,117,63,6
897,38,85,103,134,143,111,119,110,66,99
898,31,92,104,120,126,115,112,8,76,56
899,107,48,147,13,52,20,55,46,63,92
900,50,31,117,11,60,29,10,102,43,40
901,119,142,88,33,138,13,65,34,140,107
902,45,84,98,20,22,111,124,140,66,95
903,1,33,107,48,62,22,56,63,60,5
904,146,130,30,91,133,100,108,38,31,93
905,138,121,88,76,113,9,46,89,14,119
906,54,112,106,60,131,136,80,123,75,97
907,6,40,7,28,37,148,117,19,110,81
908,32,51,72,52,79,39,82,145,44,146
909,61,28,145,140,91,110,131,38,29,127
910,8,121,18,84,126,34,132,77,12,31
911,33,146,72,141,89,51,25,145,140,47
912,121,22,9,80,91,107,85,19,65,39
913,33,82,3,128,39,43,77,120,67,117
914,127,31,106,45,124,55,149,99,109,130
915,34,25,95,131,56,29,27,78,147,97
916,21,64,30,114,40,73,75,134,92,90
917,45,95,149,24,122,111,70,11,115,50
918,25,102,22,106,23,119,69,124,134,27
919,119,9,131,11,43,72,122,39,70,74
920,31,124,145,132,7,14,2,146,37,102
921,149,87,5,38,23,39,29,51,84,102
922,39,15,121,43,19,88,27,77,92,100
923,124,78,112,36,140,47,26,95,127,10
924,90,13,8,43,114,141,133,103,21,144
925,110,81,138,53,85,91,6,59,16,37
926,94,63,12,24,113,4,141,9,106,32
927,128,78,85,69,134,109,17,3,111,2
928,124,114,5,78,46,14,149,2,89,97
929,70,131,114,79,59,130,56,136,104,27
930,25,86,120,147,137,100,55,93,41,0
931,146,54,61,19,38,8,22,138,109,52
932,129,64,117,49,92,133,31,82,60,144
933,61,47,94,55,60,95,77,136,9,22
934,83,130,5,24,98,144,22,41,29,38
935,61,90,125,35,11,97,53,104,41,122
936,148,70,129,105,29,134,48,108,116,47
937,44,12,58,138,45,59,97,33,86,129
938,80,148,104,27,117,11,109,22,29,108
939,81,22,4,58,95,102,143,121,113,60
940,101,48,49,59,55,119,41,57,24,27
941,18,120,51,70,146,71,44,33,83,77
942,15,59,36,87,123,117,115,91,104,70
943,84,48,29,146,100,90,111,67,113,52
944,28,14,64,128,18,92,59,57,136,100
945,16,148,79,94,19,3,106,23,124,59
946,91,147,145,42,104,143,5,69,86,59
947,79,104,94,96,76,129,37,120,121,95
948,2,125,0,84,63,21,134,92,3,86
949,129,23,96,149,68,90,1,81,86,117
950,117,93,41,119,5,42,129,79,69,149
951,77,131,106,25,149,137,120,122,60,24
952,10,92,74,129,12,63,70,62,76,88
953,15,90,59,137,54,130,36,24,10,112
954,121,86,42,47,22,145,75,83,13,92
955,83,92,106,43,99,48,81,111,84,28
956,59,54,33,120,96,146,10,60,66,82
957,50,26,10,127,147,116,134,22,35,42
958,1,148,99,9,96,136,89,17,78,13
959,26,70,102,27,45,24,121,4,124,109
960,50,65,72,143,96,86,42,148,6,75
961,31,45,26,24,11,94,7,38,12,123
962,25,133,137,78,43,100,24,134,94,69
963,119,129,127,18,48,87,91,139,105,16
964,86,111,142,127,63,108,107,60,47,124
965,147,31,49,82,18,23,81,136,67,42
966,23,46,144,133,134,82,65,8,85,55
967,71,38,32,112,42,138,131,84,102,15
968,54,110,27,1,81,138,128,78,22,117
969,81,16,20,132,86,13,103,12,115,42
970,123,113,148,97,76,83,44,56,121,63
971,137,20,22,104,23,146,73,97,107,145
972,113,138,145,108,37,66,89,19,111,80
973,10,18,94,8,133,102,52,139,74,81
974,42,96,121,118,32,72,108,66,86,59
975,101,25,143,28,84,22,58,39,113,48
976,61,32,144,14,82,31,105,65,100,33
977,137,9,19,82,25,6,20,55,14,112
978,102,10,132,128,13,103,97,122,112,95
979,12,93,99,106,52,65,76,108,78,45
980,109,34,19,129,90,35,108,15,133,39
981,107,36,46,95,116,119,30,62,43,27
982,7,128,82,24,21,4,79,137,69,37
983,39,3,133,37,42,104,14,148,108,105
984,6,58,29,20,3,36,0,127,98,18
985,119,85,65,109,39,101,122,12,13,127
986,90,141,15,12,24,27,86,35,22,43
987,75,23,98,47,66,12,24,41,49,143
988,114,137,10,91,140,6,121,142,95,27
989,7,104,149,0,59,1,11,93,19,118
990,124,95,55,40,31,92,25,113,135,51
991,56,8,38,6,23,106,138,141,2,116
992,37,68,15,139,78,94,5,58,35,56
993,61,93,147,72,73,41,4,145,91,78
994,17,101,9,23,35,24,34,78,71,89
995,0,45,88,30,59,149,89,37,63,34
996,128,104,117,44,73,21,125,94,127,74
997,135,116,118,128,62,81,34,77,51,96
998,4,149,35,76,138,49,13,10,31,5
999,127,108,99,83,67,94,112,121,69,15
