,0,1,2,3,4,5,6,7,8,9
634,61,118,84,81,94,69,107,79,4,60
635,44,16,53,34,101,76,26,22,6,67
636,123,68,147,23,81,104,9,119,144,128
637,18,101,29,73,54,50,26,45,83,57
638,88,63,21,4,137,37,113,35,65,34
639,132,114,91,72,66,3,118,2,55,134
640,149,103,21,41,54,25,71,134,85,148
641,85,138,58,80,136,30,37,69,75,118
642,24,119,30,106,3,13,60,126,121,117
643,98,106,145,138,15,121,50,7,45,49
644,37,131,126,43,118,127,123,80,115,38
645,116,129,99,107,57,143,120,55,22,38
646,76,113,63,57,17,115,16,18,51,105
647,6,149,82,135,30,121,7,140,73,99
648,110,68,63,87,27,9,145,73,13,115
649,98,67,109,18,4,12,124,112,40,80
650,7,134,46,107,2,62,129,9,99,100
651,129,81,144,5,113,84,98,85,26,145
652,71,46,68,117,74,141,30,39,137,115
653,68,80,30,60,117,124,147,121,8,15
654,52,82,36,124,74,89,44,145,73,141
655,132,18,35,47,50,103,116,9,147,121
656,74,80,121,142,18,143,15,105,76,12
657,34,109,32,95,84,91,102,87,123,129
658,13,102,40,91,54,131,45,115,16,141
659,73,25,136,128,118,106,112,125,23,137
660,138,121,10,116,123,33,103,60,45,81
661,136,90,14,125,105,134,1,141,3,80
662,114,78,110,39,61,81,140,73,48,88
663,104,88,7,69,38,131,61,12,140,136
664,51,95,139,103,18,137,50,83,136,39
665,87,118,72,126,131,16,120,29,44,121
666,87,55,61,78,98,10,21,49,128,80
667,94,140,111,41,149,106,51,47,32,7
668,26,15,97,6,38,123,70,79,115,112
669,25,40,13,69,116,57,134,86,68,6
670,141,111,17,110,140,132,139,89,20,22
671,60,132,75,85,48,123,9,102,91,146
672,18,39,64,97,50,51,12,106,130,41
673,22,42,84,118,0,123,104,79,76,101
674,70,76,103,2,27,80,147,112,82,14
675,123,19,111,124,77,101,136,67,113,95
676,7,111,1,22,46,32,4,30,61,27
677,94,23,77,88,86,11,120,33,81,28
678,130,110,90,37,97,108,75,109,88,49
679,105,25,98,131,101,11,125,81,2,0
680,10,21,11,15,1,83,93,26,57,128
681,123,59,8,107,144,3,73,57,2,60
682,113,35,42,104,27,45,83,114,125,44
683,5,17,2,113,96,148,78,90,126,46
684,90,33,2,114,4,127,70,74,10,98
685,133,92,102,44,106,60,121,132,47,26
686,24,9,8,104,121,58,139,73,74,13
687,100,65,46,101,86,126,74,84,143,104
688,23,61,118,113,52,24,25,0,123,66
689,106,31,98,88,63,83,22,91,61,135
690,114,61,23,4,106,1,69,73,9,147
691,140,125,134,7,9,28,19,78,53,136
692,22,78,29,3,114,116,129,31,10,102
693,28,109,85,11,22,126,32,93,113,10
694,44,134,63,85,97,58,84,47,108,30
695,27,84,85,127,104,58,19,56,59,37
696,98,54,128,82,34,112,123,26,16,11
697,67,26,6,95,114,105,85,125,42,40
698,2,7,133,95,50,127,62,110,72,54
699,53,5,61,84,70,18,49,120,86,59
700,55,115,45,61,77,82,110,90,13,106
701,62,50,101,92,30,142,133,93,68,96
702,58,99,69,88,107,119,149,16,59,64
703,85,58,44,10,8,134,59,115,132,26
704,69,49,34,2,116,97,146,132,51,127
705,11,92,36,103,63,78,55,93,45,22
706,134,82,96,11,147,94,64,146,123,54
707,11,1,40,52,17,53,90,46,54,128
708,137,42,17,128,118,56,143,98,60,127
709,96,59,1,73,108,48,136,39,11,10
710,95,132,143,36,135,104,25,96,98,35
711,29,141,49,58,140,105,56,113,52,89
712,60,58,22,18,117,82,119,133,147,56
713,133,99,81,108,116,106,134,82,73,119
714,122,130,31,53,78,97,75,129,127,6
715,82,138,35,113,56,28,36,66,47,62
716,104,93,69,58,139,77,98,45,60,137
717,13,128,108,17,49,115,134,25,32,141
718,109,102,1,81,76,49,89,119,6,143
719,73,145,55,9,128,46,13,101,18,84
720,84,31,32,36,12,93,77,78,122,42
721,98,1,10,138,136,122,31,65,71,123
722,100,105,32,28,45,80,69,33,18,141
723,54,61,34,110,47,69,33,41,127,145
724,9,59,91,114,26,78,51,39,1,143
725,10,63,79,66,123,98,139,135,95,120
726,124,86,77,30,11,141,61,66,80,67
727,91,37,42,137,136,119,144,52,59,131
728,114,82,37,78,84,11,70,60,111,51
729,42,95,125,140,30,129,52,62,86,113
730,95,145,71,94,143,10,108,90,73,50
731,34,70,99,94,123,116,41,88,15,47
732,7,113,85,18,109,1,12,34,149,24
733,93,65,58,98,126,145,40,19,115,42
734,16,50,9,40,115,28,139,44,77,117
735,32,42,118,137,36,64,76,17,59,127
736,28,68,39,88,141,117,124,111,133,146
737,117,111,92,6,66,7,118,55,110,72
738,60,45,127,134,31,21,41,18,64,46
739,118,140,115,143,9,54,139,112,103,97
740,111,74,79,75,149,122,105,12,87,112
741,105,19,125,56,4,50,73,13,66,40
742,142,118,89,90,0,136,145,112,12,88
743,88,105,91,43,144,92,86,46,98,121
744,148,28,77,140,76,145,106,138,50,16
745,88,77,2,62,5,139,112,141,90,0
746,60,109,149,130,66,54,133,62,22,71
747,3,149,106,54,27,129,85,122,81,139
748,74,23,15,5,148,42,112,93,100,49
749,18,39,32,95,38,138,130,56,96,24
750,79,36,58,125,1,85,127,132,133,50
751,131,95,130,90,80,87,119,101,50,30
752,125,138,32,9,28,85,46,118,29,139
753,58,50,117,17,27,141,84,46,146,113
754,102,122,117,124,129,3,14,35,66,139
755,86,51,119,73,79,13,108,81,68,55
756,27,14,57,62,108,60,3,77,142,11
757,26,47,67,56,44,92,48,113,141,80
758,139,12,9,57,142,43,74,124,44,52
759,97,6,33,9,70,80,73,20,138,45
760,97,66,20,15,58,61,12,101,3,22
761,104,22,103,55,15,25,82,2,30,42
762,63,30,54,77,79,20,109,113,148,94
763,146,119,21,121,71,64,5,139,34,137
764,86,137,91,143,29,34,49,120,44,73
765,93,30,140,25,67,145,149,119,73,109
766,98,37,54,103,46,53,28,75,91,33
767,17,136,36,147,57,41,18,66,10,78
768,77,92,71,110,44,94,112,91,28,66
769,26,114,9,125,127,49,144,4,104,130
770,110,18,26,38,64,3,48,80,101,34
771,141,44,108,18,91,39,120,30,50,136
772,14,144,148,52,2,149,61,125,119,97
773,146,67,35,7,38,115,126,108,113,137
774,137,86,59,123,43,8,33,124,13,84
775,72,70,139,120,48,0,53,3,103,133
776,7,16,72,62,68,10,63,113,141,79
777,113,81,116,76,148,142,55,45,141,77
778,4,128,19,66,147,62,118,16,5,127
779,20,96,49,19,67,73,21,137,54,114
780,127,51,55,76,141,58,78,47,109,96
781,17,140,40,147,48,144,125,27,39,134
782,53,49,42,8,149,35,107,130,3,97
783,26,41,14,15,124,140,37,110,130,86
784,135,56,83,131,34,2,17,53,64,32
785,32,130,87,103,41,125,90,44,141,8
786,21,119,93,28,78,115,16,103,26,41
787,26,95,147,100,82,53,119,134,148,8
788,148,111,117,134,17,74,58,136,89,65
789,25,96,87,1,117,48,84,51,147,47
790,22,90,108,33,34,86,122,128,95,46
791,95,100,38,89,139,83,57,11,129,111
792,83,1,33,141,121,64,120,88,71,58
793,8,122,129,95,51,48,21,123,24,35
794,86,124,8,40,67,42,119,6,7,142
795,67,40,9,104,128,64,90,75,135,8
796,74,44,73,55,51,139,76,133,86,148
797,40,57,77,138,96,107,129,6,49,137
798,55,35,82,24,62,98,109,145,141,77
799,87,65,13,132,37,129,111,40,140,28
800,107,100,101,74,40,51,42,119,95,50
801,145,66,49,106,95,107,105,2,97,127
802,142,120,101,18,30,118,57,15,134,3
803,33,100,73,7,97,47,106,31,53,148
804,81,93,123,107,19,49,133,83,78,34
805,45,55,132,140,148,105,119,6,44,98
806,1,27,64,141,39,47,23,3,92,26
807,142,19,40,10,55,133,25,71,81,91
808,134,110,71,26,107,63,57,128,68,130
809,64,40,38,113,105,23,43,1,4,6
810,105,14,40,5,111,67,37,104,46,123
811,120,94,87,22,53,64,2,27,67,131
812,82,86,40,84,124,143,1,90,11,26
813,7,133,46,125,65,148,87,9,108,91
814,123,61,4,121,118,5,43,88,140,17
815,132,113,17,25,80,147,54,83,123,144
816,24,110,111,61,97,119,68,32,146,89
817,39,106,133,97,3,76,40,136,23,80
818,108,16,60,18,116,23,101,85,59,45
819,29,64,137,59,117,68,108,105,122,140
820,40,87,80,23,5,130,21,28,69,115
821,106,80,12,43,100,72,137,46,25,41
822,13,86,0,137,2,55,48,14,143,16
823,29,122,16,11,80,111,100,110,107,79
824,26,83,133,120,98,82,48,121,40,95
825,33,95,103,120,3,48,5,138,119,139
826,92,56,103,29,15,112,89,130,113,30
827,23,108,80,59,46,60,133,107,104,145
828,25,76,17,107,31,124,139,34,48,32
829,50,138,45,12,126,11,101,56,86,110
830,137,146,30,133,85,25,144,4,26,21
831,106,105,110,111,126,73,42,48,32,136
832,19,85,25,95,44,71,37,75,70,105
833,24,132,85,67,14,52,69,57,73,125
834,148,145,137,109,33,120,149,44,129,69
835,23,65,52,28,103,94,140,59,86,92
836,124,0,62,35,23,91,94,4,99,2
837,97,10,67,16,129,124,45,42,27,149
838,4,92,66,88,130,96,17,53,146,21
839,14,141,5,36,107,147,67,34,71,8
840,54,125,136,104,40,16,122,10,32,89
841,145,100,59,75,90,118,43,4,27,31
842,51,67,59,82,25,65,129,103,134,92
843,39,102,103,63,74,45,82,35,44,148
844,0,68,37,8,18,93,115,5,7,14
845,75,92,24,72,35,149,47,96,78,139
846,89,55,67,21,111,146,57,81,11,47
847,24,142,37,74,85,42,31,20,3,90
848,110,92,14,64,138,16,20,121,102,65
849,20,89,133,64,121,28,57,76,42,60
850,81,72,13,109,133,12,123,14,46,57
851,83,90,43,129,36,23,65,44,22,26
852,63,83,129,64,34,70,78,102,27,9
853,77,124,139,50,57,140,41,144,55,68
854,64,83,116,134,6,108,104,120,132,19
855,34,26,39,20,131,132,7,101,123,129
856,9,50,82,130,49,24,113,140,37,14
857,72,57,14,5,142,25,12,30,148,48
858,139,81,123,47,136,52,27,110,70,147
859,64,106,140,58,72,84,107,71,46,126
860,4,129,29,89,82,38,11,13,122,9
861,138,39,92,7,81,37,5,58,14,145
862,71,31,29,78,94,3,24,122,81,96
863,148,28,7,20,135,119,68,84,75,33
864,76,120,95,23,84,63,100,39,92,91
865,98,28,124,111,21,127,89,20,145,7
866,61,69,96,25,28,83,102,24,84,26
867,126,145,57,146,127,136,86,123,83,104
868,73,7,31,63,105,124,24,120,37,93
869,57,147,83,24,100,34,108,79,133,44
870,50,111,45,105,6,144,28,65,23,47
871,15,143,66,33,132,99,86,144,32,146
872,58,49,142,48,57,100,3,109,12,91
873,5,65,14,135,108,71,0,44,8,123
874,133,98,12,117,94,75,74,73,26,69
875,39,145,131,11,67,82,126,78,104,127
876,37,39,108,49,69,148,31,17,28,91
877,50,39,127,108,123,10,13,124,113,100
878,100,36,27,13,71,130,9,3,22,85
879,35,120,43,122,145,143,49,36,31,80
880,73,62,106,127,124,13,16,51,116,84
881,31,86,130,29,5,117,48,92,52,113
882,94,120,23,54,77,47,131,136,37,58
883,59,13,148,92,48,117,42,143,133,3
884,6,134,30,140,70,86,94,75,122,84
885,38,57,39,62,14,95,2,87,117,134
886,64,132,4,82,1,74,103,37,100,63
887,56,148,100,128,137,69,141,6,82,96
888,140,55,51,133,3,122,103,5,117,81
889,16,119,10,149,124,109,22,15,56,82
890,41,81,114,140,58,14,146,67,129,68
891,132,113,134,139,91,127,81,9,2,48
892,102,6,103,12,111,72,7,106,22,128
893,140,134,44,58,147,35,65,20,135,15
894,42,133,148,102,0,43,149,8,91,31
895,85,142,28,53,149,58,91,64,144,145
896,143,24,110,100,103,41,75,137,38,72
897,92,34,42,38,110,7,147,45,132,117
898,146,39,3,88,142,10,43,55,111,13
899,104,66,30,36,107,65,147,124,138,27
900,81,149,131,75,117,63,38,83,44,29
901,49,34,44,55,84,14,59,19,40,64
902,38,50,80,42,129,145,96,0,146,121
903,91,95,113,45,25,29,4,44,105,7
904,82,100,9,18,87,54,112,16,131,77
905,57,144,112,47,118,113,100,132,49,10
906,12,145,128,82,21,41,31,137,117,60
907,143,60,124,53,20,55,10,57,85,24
908,31,89,29,138,109,36,95,99,147,100
909,149,13,114,35,20,144,32,61,16,17
910,102,70,114,136,23,92,12,54,4,50
911,40,4,52,135,149,69,113,109,3,143
912,30,42,18,12,68,65,54,4,41,116
913,24,13,93,66,120,62,88,57,86,8
914,29,16,37,125,69,39,95,22,74,100
915,98,85,34,73,130,70,97,137,31,57
916,28,5,47,123,76,19,40,44,89,17
917,18,121,147,87,66,43,0,130,125,11
918,34,54,75,6,49,30,118,88,43,81
919,61,106,67,22,142,104,72,21,37,146
920,12,118,59,18,82,19,51,43,132,64
921,41,110,50,22,65,12,52,63,68,127
922,131,70,56,32,24,29,97,88,21,50
923,1,95,100,72,43,42,41,147,80,47
924,50,24,90,86,10,145,104,0,125,36
925,96,89,27,108,98,20,90,65,133,147
926,132,15,130,37,25,21,55,86,52,117
927,107,59,27,128,95,94,39,35,53,56
928,4,13,88,20,93,76,85,136,108,47
929,137,45,37,52,122,107,121,62,124,82
930,11,98,148,16,40,49,53,61,87,105
931,65,138,112,121,50,91,5,15,127,66
932,21,18,86,12,145,106,127,13,3,103
933,105,75,68,32,74,83,118,104,122,51
934,39,74,134,72,7,102,30,33,131,112
935,84,24,102,120,98,126,115,138,15,47
936,92,120,5,90,141,85,136,2,39,50
937,4,77,65,30,75,79,49,117,132,58
938,64,2,50,17,8,70,62,144,91,55
939,2,90,109,120,118,9,127,36,121,99
940,129,112,55,85,113,17,15,30,42,37
941,26,49,133,103,71,54,141,109,19,107
942,123,106,78,52,10,104,11,8,26,50
943,48,124,45,110,80,21,50,104,136,71
944,14,68,52,21,54,35,34,92,44,20
945,130,34,12,0,48,32,87,63,128,82
946,16,39,59,141,136,94,68,113,46,97
947,36,40,114,46,148,101,125,77,41,56
948,30,98,141,122,138,7,79,5,14,34
949,51,118,131,2,104,123,127,11,137,143
950,28,42,143,48,81,116,25,102,77,128
951,142,1,94,138,59,102,80,11,41,13
952,60,115,19,96,147,55,22,139,46,16
953,26,44,15,55,114,148,36,109,14,130
954,138,22,40,127,85,77,104,35,66,31
955,143,4,60,91,90,57,56,109,54,77
956,49,135,29,14,111,123,87,19,129,56
957,5,49,8,90,86,92,85,40,80,1
958,104,9,45,38,53,29,126,79,63,94
959,51,78,17,40,97,9,30,99,92,88
960,137,25,38,110,91,92,12,48,29,42
961,67,66,120,135,99,5,127,144,103,13
962,102,57,106,5,100,31,23,92,12,145
963,125,40,118,28,56,26,143,147,30,67
964,31,149,46,88,94,74,110,85,123,55
965,54,125,77,149,15,106,2,16,134,35
966,46,122,24,149,138,130,86,40,100,64
967,73,69,11,117,58,96,43,121,55,25
968,30,10,26,146,19,5,43,101,149,103
969,18,74,128,143,34,87,26,123,48,145
970,134,40,125,4,112,54,101,105,49,93
971,81,8,31,35,116,139,10,107,97,75
972,11,38,104,39,90,84,118,148,24,108
973,101,144,0,65,6,137,89,81,12,145
974,39,42,45,18,74,94,43,144,48,133
975,4,54,20,40,47,102,17,121,109,123
976,85,33,132,55,110,133,109,69,95,68
977,109,41,28,67,61,110,85,1,25,22
978,141,91,71,65,27,62,127,18,9,78
979,113,112,25,110,16,51,34,91,94,48
980,25,56,28,4,100,143,116,60,33,134
981,108,44,53,35,23,72,10,14,78,28
982,107,60,81,54,121,100,95,34,71,7
983,74,19,81,78,47,103,17,33,100,12
984,118,127,130,93,88,33,52,73,31,142
985,148,67,17,43,28,80,131,26,29,65
986,110,11,58,40,147,122,148,26,55,77
987,91,93,37,3,84,54,130,7,8,125
988,79,104,100,74,87,62,68,33,59,95
989,90,101,106,138,23,66,39,42,22,94
990,39,137,84,58,115,80,96,28,65,130
991,56,42,30,74,17,53,29,75,120,44
992,33,121,148,141,103,5,65,100,135,29
993,29,34,93,74,7,19,135,54,94,9
994,0,96,19,58,7,125,63,140,145,81
995,132,81,4,15,113,62,34,21,136,84
996,118,136,19,46,29,79,27,132,23,109
997,119,1,35,63,121,62,96,118,50,22
998,82,46,17,69,20,23,119,2,62,63
999,37,17,52,77,132,60,28,130,114,48
