nu,kappa,omega
3.3400806029453283,0.5817674161498905,-3.525491577045246
7.0303261008616555,0.5627447319187129,-4.4677579885382865
5.900464389811192,0.18158431112244303,-3.4951266265939407
0.6481531285407549,0.5229043920790115,-3.4459391175518905
4.206499199968375,0.213094681699297,-3.8662505130683313
0.22271064058292928,0.8175654263251928,-1.3539217589943662
7.612937260827561,0.9684848695403176,-1.0032102755416237
5.5335072770405525,0.19354923348816683,-1.6708124826472037
9.03580182563568,0.40610501834605817,-2.8719601074112115
7.05407675578976,0.2061214197463945,-4.603108998349501
5.760652901374702,0.32243032971203817,-0.7877838394216992
2.5471038744397534,0.9610566106390536,-3.4824423707599332
7.513494092298084,0.5618706545240044,-4.425163766026973
0.2959293701187088,0.604952708176834,-4.181556882827882
3.100513338802456,0.1408195145955024,-1.9327143452118456
6.754053660332733,0.34116980329468505,-2.5614286727627547
8.051789513637381,0.9755355032901565,-4.370027511058072
9.416644631209918,0.636003935234784,-3.015089954260642
6.8065182608571675,0.0608563142123517,-2.3300824344498627
9.53947433842731,0.46885126880698513,-2.9023288710024913
3.817477498974538,0.5422482275458275,-1.9324340145233052
5.067895660757707,0.7081462259881344,-4.035445970787586
6.5855136822738025,0.34557049874128437,-2.498327654230705
9.84585706320104,0.9964137712723145,-4.723695434798124
5.915177614562114,0.3965684286193295,-1.8658301594703206
5.4782240237744615,0.5815446972159988,-1.1553815597896357
4.815465197099159,0.05176128635809451,-4.445667577293037
5.0139238898947935,0.26407795287061914,-2.174177669274171
6.958372180719213,0.950381800619415,-1.6666718212152605
0.506031960362597,0.1974532923801565,-0.9751970163709899
2.3308348543190447,0.5574244175876413,-2.8674729565071684
8.421688280231104,0.08357937082016154,-1.0393006147937927
2.308124199723812,0.9849294860950574,-4.4302082319615605
6.835924288569469,0.6701493307277473,-2.7544223560329013
0.7252363183386383,0.053606810724132176,-3.7155195604985924
2.349799014415643,0.1861551639416836,-1.6528380323621077
7.346778294850017,0.21916718953174275,-4.153625991786524
4.241652794296655,0.3495623614711381,-4.714079793785158
0.18509598745507358,0.13799411932329034,-1.5174889191675647
5.862410643253679,0.560595622019311,-1.8826014691706747
0.09737936095109928,0.7059051228955163,-2.3806828582246933
5.072041049993777,0.6108177623142614,-4.497945121656162
7.420646575786337,0.7433524402133124,-1.604370565835249
4.265227272840927,0.22893455932607631,-0.7050002650945453
7.101037721826642,0.25416362240017354,-1.0300774748994426
2.335136819277028,0.5692406747754251,-4.873339811515468
1.136197533488279,0.10163111492873632,-0.7340444406490406
2.808397777685088,0.03212260904134246,-3.2371677103225487
2.2015925544511834,0.5370041100739554,-4.779781406919699
7.791807062834484,0.25198371961592264,-4.072741231811385
6.393160129797293,0.48911380215311984,-4.895802849863461
3.9923846073132356,0.542706160972639,-1.064128333289371
6.164326985550016,0.11974077898066157,-2.697749845146306
6.042777325472995,0.884885095836656,-3.2657413738942194
5.166871525956888,0.4456585262637245,-3.9151169834265294
2.3491913307998025,0.9728301421832749,-2.5201197312133568
8.351165330124362,0.8680422825010962,-4.7627429834573904
0.5661052506955394,0.19040199955724416,-3.711832681501845
6.019356928841214,0.2835167124312961,-1.8327776978634478
6.1913479642249705,0.7663485751516041,-4.135079364868165
6.300513785653896,0.38478309764156116,-1.8181774520484033
3.5013893590228533,0.8950761699182243,-0.9955005705226866
8.77311662903113,0.7672668269377063,-3.209982980994821
5.284883867369728,0.8450158959571177,-1.6085140217033231
1.795169122121793,0.8241302320882286,-4.241301823994577
3.8245069310620323,0.5303719728971993,-3.136539434623985
1.9827179203830698,0.0327162062229496,-4.216105819412275
9.6339404902015,0.5828588577254066,-3.6340074096570234
4.5306643146504,0.7800730409421468,-4.761140620150575
8.040849368984208,0.3146716998082452,-0.887857444595205
5.838177173715625,0.11781662950503528,-2.027955869286027
2.805276457564872,0.904553870100726,-4.103858862178778
7.822502792425481,0.9862889182641938,-4.6399963295558875
9.986525823350377,0.4399406979328352,-4.203416614896902
2.047227712408947,0.12636813513901501,-4.1503243947501725
1.0035125815306494,0.3098260580870891,-3.1798240486271094
6.760972442132896,0.36286155863279534,-1.3096040414965706
4.306409534134901,0.2543369226845272,-2.4735423245025805
8.180412917989653,0.07652397659436809,-3.415753068215121
8.367619186120567,0.8728204179827278,-2.7363524810371618
5.016394005010442,0.26806792766267196,-4.900122637242059
7.605535419538798,0.040271778558890324,-2.618642438574096
7.727653788365496,0.43251893845789813,-2.139753697482283
1.0544199211307954,0.6352538348582515,-1.0516489920431524
5.954874315577041,0.9248756795239892,-4.870174107434722
1.0534799405087043,0.047903512391563874,-1.5882257648333686
0.11128858198346886,0.07062334548918778,-1.5486313459061292
8.550600449932613,0.2811647880534927,-1.9086733835529908
5.985560894538975,0.3258179959522857,-1.6422621415134773
5.216079655291906,0.7338199900706024,-0.9600198003474498
4.61870614156132,0.1309242486794103,-2.7875872056260285
6.209253124109427,0.35916995027778975,-4.207722228295887
7.771634781045179,0.6235831280295221,-2.047708031532075
2.4463565754310865,0.8766795873317023,-2.8953061965014113
5.064056015578326,0.7626774288423365,-0.7809227567860879
7.538013380147654,0.5049201739994894,-4.293815908194376
5.396808822615662,0.02598686387322602,-3.3668321820868434
1.8812136146609248,0.9636590939711731,-3.7410838754080573
9.249755429938542,0.8708601135343721,-2.0908817575068186
2.9137710959384178,0.04886753449155819,-1.4202745690822622
4.894323608522145,0.7876316353386721,-4.806840586270365
0.730917967325053,0.23712920974274057,-2.5653424318544578
0.848962919258508,0.8065280100025588,-4.1995763439624545
4.191486097231933,0.10583339156819643,-2.932071929598676
6.0973417617019985,0.017713693326874527,-3.8567428648239526
1.755535317414942,0.3357008004328039,-1.4687518410621963
2.302203427450352,0.23206348825776651,-4.066640496616104
9.918288134202506,0.3901350378305094,-1.3633141344854895
8.99263940545623,0.30131168709238065,-3.7613315956445192
8.231966755423555,0.8450594901959274,-1.2411301831214443
0.8117774792902778,0.27609578947304164,-2.368248148068603
3.1376310796795885,0.9440668014683086,-4.016116113805918
9.352083544357107,0.07722554078575208,-4.626263777205508
3.4928546803466425,0.6238513080417837,-4.5414140405921675
6.126175640081127,0.026440383828541674,-4.5255539693418205
2.1448694736991487,0.20649754442892848,-0.9944071049819202
5.277298707313837,0.7256106654919465,-1.3691359570980335
5.956342165436514,0.15190716039788651,-1.8221673068393736
0.40914267267644927,0.6764797676023226,-4.581569809539643
4.802362033962296,0.7571009257395199,-2.73728884671538
1.0488425056150454,0.49028820999912937,-1.2788789500142168
6.875433229032583,0.5006976789950588,-4.205626784674833
9.262579074581408,0.23413406455400235,-4.179101266409512
7.099806179114905,0.2014062616663542,-4.854225015872524
6.805198482404774,0.24212991814432533,-3.3554351939049027
5.8170548657094026,0.42729688914515346,-4.576451715795429
2.917660734271106,0.23450825621526672,-1.6348750684360907
9.951457506961866,0.6011441843391078,-2.9920105917601636
1.8075614909039086,0.044966528870535004,-1.133893348528848
9.034066167773336,0.5360594585833761,-4.959846008190264
8.556989684334718,0.8290804843676014,-3.4074900328412663
3.990499357615106,0.4913111925975092,-3.419668036566469
9.213304676683453,0.8148504487022886,-4.3539953885646865
2.0755953005741747,0.9289154214685369,-4.526050352087049
4.031743975911763,0.38156340800317445,-2.2209928548601416
8.174198662476195,0.04728225490952249,-1.5606711380707945
8.49299950736652,0.8527589188345073,-0.6982759290218794
9.61864320446999,0.3057751820506151,-0.8404856005944223
4.436862014266348,0.6305297319456183,-1.8765535413396
7.454616805161823,0.8009235906995247,-4.388076396216962
5.662566346741775,0.24183716156957366,-2.4140521257196763
7.702798105572656,0.5863511944545207,-3.5862270612224036
9.150987730764802,0.9388867492865935,-3.8501224030952548
4.83830525605553,0.7042254246173234,-4.992034137102136
8.367366244446616,0.6041502759165355,-2.999814668711018
7.07500415697238,0.18148219121939665,-1.7125410820255555
3.932828895124743,0.7081415959341378,-2.7709854901962454
1.9083416875931432,0.9467040848321312,-1.2180809200785299
7.856486022606468,0.6323444082008643,-0.9075605811051839
5.904784535522038,0.551316331477798,-3.2617279337622636
7.612540658711283,0.8660643420178522,-2.760948790683181
6.68712621791441,0.4464329705659397,-2.044516057672551
8.854589958574204,0.32526535677743446,-2.4686089948097285
5.036162723530253,0.794698191073702,-3.0716831071948394
4.898649089771025,0.8637082341758221,-4.248676776461413
7.330091696436818,0.5071468521338992,-4.760469614344043
9.13178425638171,0.631375511360602,-4.269232857705119
2.0177259565086847,0.28127344808672883,-2.6775195472008506
9.451547286319904,0.8220932969310693,-4.010311764697231
7.979357953242399,0.1398479667800751,-4.112450697616813
5.1569635660552935,0.014318065644555995,-2.551936934704231
3.497539286426104,0.8816290836530293,-1.3520089887951716
2.5891243160120934,0.9442746331824478,-4.679037895245459
4.947857040230649,0.40786652295477654,-2.878988465895718
1.1759839926788804,0.22950326582910358,-3.288379023851374
6.55229181185847,0.6240808050311665,-4.1386534623929485
7.98722176898833,0.672272140923178,-1.8807437406626086
0.3062011328687012,0.5165544788118993,-2.015788284332795
9.015387691255702,0.8764762580214474,-0.7495937665530477
2.196838196222208,0.6744630246569505,-3.7993520547674398
6.678470300526636,0.16502961806183145,-2.7808342623454836
9.832313888976422,0.7640493225135169,-2.4021475998481634
5.702106590449293,0.9250463659940965,-0.8176590998077333
8.271999299577491,0.7836783494837035,-1.711494377380208
1.556297175905225,0.1502108933178325,-3.8507802738067274
9.926039339112666,0.7250325208436393,-4.628268917003775
5.294512816538992,0.022247229764916967,-1.3394724515363716
9.594008216958583,0.21408128189457126,-2.860249862058204
7.225063476226961,0.707301894578708,-1.4500530246888603
2.020414951768707,0.2732017599326096,-2.563585898943961
7.937192926203764,0.8625215419154788,-1.4778321382115325
0.11260331502596126,0.588169863863069,-3.3597528889965984
2.873506010798849,0.030505782859422837,-4.808143134712762
2.518333980617678,0.8082338460039094,-1.087872215718979
5.935855660460428,0.03695708632970127,-0.8126899714839407
5.323569162525246,0.9884171017472059,-1.2632307514953425
3.68047812606325,0.8393191202746217,-1.4462161521699288
2.6876550698657145,0.14494296676677587,-2.9469323868592348
9.433534391821249,0.012395198487951902,-4.976017795834651
6.077914114769888,0.7896605341627377,-3.5579960675091424
3.5301974705509545,0.6626866447761154,-1.0524794580964336
8.534683883574235,0.9915619046124247,-3.1436024177625925
8.404719443697914,0.8204603952673041,-3.6315790696905887
3.8064376338253805,0.4039167275670216,-4.71634594328738
5.45083098738956,0.4137035473977272,-1.8292153874052908
7.156284740275856,0.08340661050381196,-4.581469963615003
7.166555373774077,0.5607587185826105,-3.542684380833087
2.4373773216846315,0.8484456545977548,-1.829911368279167
8.16512734272411,0.10150241989449169,-3.4168827920784377
6.213369007676465,0.9563620842977404,-4.032070334388094
2.6058747301140763,0.7272537377742666,-4.876054551493078
9.004578237088728,0.29325151643217234,-3.329229657972039
0.34221663349115417,0.1832311955970146,-4.984572511972402
6.504672688344523,0.8780000333866267,-1.9585903948825556
9.047649675475965,0.2233731103795252,-4.802742242236161
3.693036487737416,0.06911349340522013,-2.4787744087349934
0.6181937311828009,0.37647364428153207,-2.1192544237028557
6.981112355136717,0.049727971376622306,-4.043777371808107
0.07000771001639242,0.4387062945672225,-2.156903193105941
8.000388820188975,0.18405048169346475,-2.2502689248541663
0.6029716343637405,0.39558315402743105,-2.4868449720431234
7.950055275936677,0.15585071798206082,-1.8476260635457171
4.621073429024737,0.19754543433708588,-3.9235280992905337
5.578627995059522,0.46328216067658,-1.4441328137604337
8.073362056964555,0.6923511393243453,-2.4582029705188835
1.3576171373314743,0.438374324182932,-3.04954210072958
5.468734416008044,0.048983799739610805,-4.015477890260189
3.7606500516476675,0.24883236930014557,-1.693297167297819
9.518037086599303,0.06326096646443478,-1.488740291136104
0.2422305382598131,0.34109805459996084,-0.964129237843082
9.803388330337578,0.06372214348638212,-2.395322637130044
8.341978329005578,0.29327837205315066,-4.4751626901450585
7.711297680325532,0.3874810630261406,-4.7100980966923025
2.727745914584655,0.5266463798043504,-2.633507089971575
9.371282365301285,0.1412236527606822,-3.1667625431205093
3.0411846776907807,0.06390881875974216,-4.19309732774409
1.490912429285707,0.5253802502256473,-2.722094477589539
8.055164712434655,0.1795110481753397,-3.6747325762080405
6.78066549483908,0.17376382707492427,-3.660068973335933
4.521013986097558,0.7673220048022246,-1.1570557336139153
5.585566961163333,0.5713814037018267,-3.9826231566113326
6.1224225470288065,0.2793175712542626,-1.67158757095057
5.2835960079201065,0.9841659534441063,-3.076930511885699
8.941465814782825,0.562354343504837,-2.685120986577496
4.260327682350241,0.7833171810993643,-4.176232973245847
9.822221152433993,0.7835167616724265,-4.277650825492401
7.143196183755984,0.024478360336485493,-2.870867891259689
7.535536798244993,0.03315887204863133,-3.7569185138817143
7.965086407490614,0.062197630809162005,-4.727888024036927
4.716551105643136,0.7564664628254435,-4.494471314510252
1.3089362319025282,0.9496093146736914,-3.0008315397722534
7.774335672785686,0.117888410549615,-3.773407888702218
0.17542146396185926,0.5656853001593376,-2.4201284459457635
5.296483675657387,0.5664128254226478,-1.4350604819084039
7.451520012964875,0.5838658479110221,-0.7687858189304366
0.6122779257959271,0.23967009306261883,-2.211432510980413
9.626139569714502,0.807926643716151,-0.8418763190325191
9.275060064121515,0.06445850396741694,-3.2685022276765614
5.775194143096902,0.45991000350043715,-2.22959444126612
6.9517624805959075,0.07101173543413047,-4.099257016715896
5.133505664417085,0.48036710474854083,-1.4346147628800223
7.276057754779992,0.3244952510269826,-0.7191196275070139
3.1589549082279604,0.849668413426296,-2.296845638913562
1.5969315682040892,0.44153169528557373,-3.8720011575135986
1.2584185052759496,0.905676745820985,-1.634003824025023
0.08692021528925957,0.7675581893128345,-3.7546728576672823
1.2362588106336936,0.9079074013504769,-1.8480388605429365
4.217593089257368,0.6302165891312159,-1.161629922929244
1.1670341853838655,0.7775098515221822,-1.4741036265637535
8.064515888341328,0.42255279699413906,-3.348941894845161
6.597291670955307,0.6377888272192597,-4.772522210891462
3.7321935546019676,0.8167466982719681,-3.4189412678311535
3.759265672476469,0.2124684853476256,-4.892843211117449
8.883582438421305,0.9102361458911419,-2.549376891808399
2.550483627608668,0.6943971549047483,-2.1932738841016066
3.9999145933434885,0.021724884058100136,-1.5954293605727374
8.853701691136363,0.8600585735039937,-3.7205057942891964
6.045350819238117,0.7798295318773953,-2.880670566562625
1.2276249314880108,0.8730417865339717,-3.6076649371596305
4.478999300986766,0.7181446688879944,-4.524026507626205
2.025352806314742,0.076636288488477,-3.9387226076377666
6.585184724308236,0.4718386534780084,-2.8117370668086665
6.887299702320945,0.12368679484283951,-2.8550888482486037
8.363926315788422,0.5870331805904248,-2.6050465367841915
5.148331272506399,0.10704429240358657,-1.4033385119925903
9.105326189644101,0.7137158161714382,-4.590182455272157
9.851255013384803,0.3652280981929592,-3.697258208430206
2.9171074814585976,0.5700658477890075,-0.7640103077003814
5.394209420989508,0.5253106272258304,-4.820893154470753
2.0380547899180064,0.9010642270172261,-1.8089118915790507
0.7853361781334355,0.17817571330533746,-3.669327431453923
1.742835548784997,0.5294466701377691,-0.8795590248495654
0.4350941102307707,0.20762450779963357,-3.5254209337206626
3.464099183313721,0.9953767721894217,-1.5714543262258782
6.764091552991001,0.739648559755911,-2.713538434697761
3.417176366250208,0.6212316774566289,-0.8439143941930874
3.6116765570448486,0.7899606221494346,-1.8919487063610403
8.763467641604068,0.49715630977126535,-1.5108205255475948
8.366507022227088,0.6115925107115063,-2.9952172336611746
7.317720529411587,0.750226241573272,-4.509531060875667
9.445094310006692,0.20761459409831573,-2.178589441461089
2.9196657211243635,0.28457259779773203,-4.9483531404200924
0.9366723232632805,0.30555677366532685,-1.498997012690475
8.721543725460135,0.658240438686617,-3.454447952032514
2.7170052604971446,0.06302358234318495,-4.537940672381742
6.67985976910532,0.42063058475790577,-1.2166479425930625
5.090795539937577,0.41385233930044496,-4.317373031591062
6.765199373961298,0.5750929972154741,-1.1855592831454758
9.086399400709052,0.8372993822773073,-1.506890745971529
4.603649362535915,0.39644513409100607,-2.3892773805065937
2.8557361607514724,0.2595768265119508,-2.6864555751540244
5.622130312586912,0.8016349310779418,-4.6859755954985705
7.688360791356451,0.17572853087246454,-1.9881259257111203
5.380559673458532,0.5508968749634552,-4.396233331760596
6.131314436820709,0.9591392889883543,-3.503724611483335
4.92915868986949,0.3524372403546044,-3.6781990354950276
7.849853049849965,0.6501234878126843,-1.2019804582629825
3.874325578240362,0.1310947926713962,-4.419365702898373
7.287950975416826,0.07287127648095047,-2.563824402231276
6.741777259663564,0.5557842090750477,-3.3843621922075244
8.917743520470204,0.12156949821388695,-1.2286163018689384
1.4143387555152647,0.8168744690701393,-2.75728415919018
8.258726798245513,0.197914817582941,-1.4702732896296757
1.959760728451035,0.3292121367440339,-4.633259853233737
3.1322856599011115,0.5133622215158696,-1.3688164205331954
3.0685464059613135,0.5456633229056546,-3.2674326393997526
1.7957836663035354,0.890975221770999,-4.085501127344353
5.635933893521895,0.3704776485358928,-1.4420811025583342
8.587978508731087,0.7285242279581851,-4.871387991172285
8.971001998319684,0.6076664985110452,-2.639558959575896
7.751057687524914,0.8899809203588664,-4.463193150033993
0.21833044301466753,0.7541452181818697,-3.795118732987144
2.8294155157424967,0.01832833424253746,-3.2067686944857328
8.435073377119478,0.9924247478602338,-2.6682680469615003
6.340947443395271,0.07977120984534164,-2.472204425359019
8.76802005742971,0.9028622180386793,-1.0385334019720038
4.495106762962991,0.7061149780947613,-3.7628078339132336
5.708548327296419,0.9833949827031165,-4.884009714626577
4.381207709181078,0.43283820768365044,-1.2912563150341831
9.131644649932186,0.6119950724383519,-2.2507607228910222
7.784784653874168,0.1862791714686505,-3.1159532970715875
4.698203508701769,0.2259870320479718,-1.0522857940503008
9.427445166826175,0.9377570207961299,-0.7541532689779764
1.2126926550462844,0.5903307083828114,-1.3268646885223196
0.5470427714430343,0.5913394435341901,-3.5675770855852114
8.87086401753984,0.6746269807325029,-3.007258454447774
7.7455823301934466,0.6588322786310605,-4.560529348065745
8.59480902678499,0.05094870075990441,-0.8641770720749558
8.338930496691471,0.40166723783562447,-4.9357258760597755
9.78831317950217,0.11440893442135719,-2.910035240085916
1.8175219103485123,0.24931787754115803,-1.5409239011213791
9.454696374914382,0.3842210306793347,-4.697575293567302
4.518253526149843,0.2530098390600096,-0.9372062832152898
5.312029482808544,0.363896510195999,-2.9029900104374633
5.676033278814182,0.11026170411304924,-1.402445360336392
5.027022744279959,0.22497469274530157,-3.457936337158816
7.766955821407718,0.40833529570010124,-2.253501822931564
0.3515099481020269,0.2560853312361655,-2.202826761734985
6.661970118519906,0.46619641483174934,-3.913106894983083
2.630631223447018,0.6138034630274046,-4.018642548933263
8.480311586366492,0.7074056467749538,-2.180247860485331
8.958116989575974,0.27771766774702117,-2.7416958794013278
5.6527918779324535,0.6883285342173004,-1.1865996187984276
2.5359706056444358,0.4276732343573767,-4.1658118053105495
6.8850673126986885,0.47775698502488617,-1.1120032022558486
0.7349922517157857,0.12212215058063625,-2.243600347266413
6.64383807101257,0.5992201148500665,-4.426331094312999
7.038656586360638,0.8430052606948627,-3.8406257042329663
8.432065038037141,0.06989258078058415,-2.338639056318376
0.16379384678889589,0.19183499895691264,-3.323763592069067
5.023331234700574,0.5194117531896455,-3.1316491146029826
6.903187258048413,0.9517055284082347,-2.2677017771664434
2.7941570419956467,0.6541166525514861,-1.9029801415581675
2.1270233989565313,0.6638014787201751,-3.434934961814365
0.8688684586486282,0.4072624528080288,-4.021038620196919
1.6354206870162236,0.9815596079269975,-4.502510796306824
2.835437868212703,0.35581608761628397,-1.5062425863933766
9.14684780643215,0.9511060761788627,-1.4266100448807957
0.35174473261888545,0.05667808274039738,-4.092193027701884
2.4781592196385374,0.05082549067337319,-0.7359075788289706
5.358576079160012,0.8390265137261159,-0.801197368238959
5.0476651792218075,0.4800055244937483,-3.5807955612891207
6.494716283510398,0.7874257962110598,-1.4054777796923856
2.8679959432197877,0.9398008371222942,-0.945419071650669
3.946700595665688,0.9444777385316844,-3.1895444765245253
5.132164008891565,0.09917281230665136,-0.8719874080981778
7.363502513297867,0.6419072829155731,-1.5196887460422055
3.6290586631349138,0.19387396319681763,-4.511531418464187
8.044737390529255,0.06294020279693717,-3.243402253941998
3.0378352310962446,0.18403268122558902,-4.794330112765545
3.9644474159049783,0.993279467791927,-2.6045041129282867
3.2374405500362324,0.9043307329646817,-4.052996464994814
7.522715322268873,0.7770267357173665,-0.7812631710809254
7.129865343085164,0.3787691838236248,-3.722582578949234
1.975341498016373,0.4526126715514034,-2.6550805463192724
1.8814949867493798,0.10165950778300224,-2.4608174381402703
9.716074543966936,0.1561563707745583,-3.2603084842435623
7.492440174782988,0.26535121726520017,-1.8628551696716062
4.5712346456367365,0.6831288835785915,-4.482051305681554
9.30682971080707,0.11720401627736708,-2.502115082224296
6.620601688578262,0.2523873696514782,-1.814129009480601
6.788710783654332,0.9810192998915906,-3.4916831977109823
0.05789446095326827,0.6251242648092692,-0.6941002990017084
5.349256275013624,0.9921291237789972,-2.990292833143598
2.7348176876933774,0.30358362187380256,-4.734218215745426
9.125913910740001,0.2389257633959818,-1.438629219219755
8.122311895738527,0.49906838585660784,-2.224923103236187
2.296731925032274,0.4082951210131864,-3.0285163699271394
6.914559095447502,0.08622727928762298,-3.7499926508828856
4.16982721138235,0.14780028200950235,-3.5215724918692817
3.121393526525403,0.8981680477013199,-3.271842236542172
7.4371274630952975,0.30412521324654984,-3.125197595062017
7.478793871108456,0.7972770393897278,-3.705769177320575
1.5974119316632445,0.3627057434962301,-2.4041277032729385
