lr,w
0.16049627294835467,0.015969342252550384
0.3327780257009841,0.15345342180317534
0.31376857152784804,0.33481891054273927
0.3643922111610331,0.1703374570225028
0.030609505630317266,0.40802818541241426
0.2501306654270265,0.39693440555933607
0.04197686208612038,0.4698367341435338
0.21836494405508927,0.12694378986644048
0.22443070415490288,0.001975584806733444
0.1917757227201048,0.05255631357694143
0.18303344557241158,0.2504138661925565
0.2573394413986202,0.2660349733624531
0.1607583531789861,0.4865725757265511
0.005487582896608376,0.40967558062428416
0.17286499296510657,0.05346564245941303
0.13121297405869092,0.5391876013755806
0.06001693403879813,0.36557322358820826
0.03752016814460417,0.3556138326517802
0.26662028079739386,0.10157882158353994
0.31234056358703854,0.30540603199964433
0.11382584886884412,0.6079005435245597
0.28708289372315626,0.3043531133491577
0.1239437325442922,0.6075226990465513
0.35627611767380246,0.4580543055884259
0.0735671195524128,0.5570432688705416
0.16506351998014257,0.6216212395920542
0.22951848825950996,0.34744046321993394
0.06625535472742553,0.6287832509459717
0.14775888573754184,0.6382293406086799
0.020790829667636967,0.6160517485487675
0.23463785638513693,0.19940662685277233
0.347304986077623,0.3263380477954565
0.10708929650710716,0.01266099978322267
0.25815524058617034,0.1522372231648238
0.3263603594594946,0.4672852366707406
0.21158943853371204,0.328068877487364
0.21280392703708043,0.2104796833329561
0.019900564846858072,0.2885390900021182
0.11081196294499422,0.4296930494174559
0.27821127976205473,0.6511021561078182
0.05262427143663206,0.5055519745177041
0.002769729491952072,0.2302079749689575
0.03717464466559172,0.22173717137446367
0.17034797066677762,0.48730333140952137
0.29801846335051974,0.3696670467465178
0.07578378196343473,0.5464987636725775
0.2070445754604664,0.4599873313369823
0.3129040158643914,0.18579387897322944
0.022466142538800738,0.6569966249055736
0.2566824899803087,0.6558515511324529
0.19235454226702603,0.09259168086696162
0.2628931699375556,0.6342079003135224
0.09218124455948982,0.14657647443366847
0.3478828982820054,0.4829384300053981
0.23943546999696028,0.23493378471197207
0.10179256094906644,0.1389442391802338
0.03650364047531881,0.07353233892574108
0.22661741247397,0.2725990713238305
0.28433633099206945,0.17250928210062363
0.1715175991090924,0.24375019589099825
0.17019686567220846,0.49106438456036977
0.36441541048805404,0.25779589084319854
0.24097483935071,0.20108515016315912
0.07109024147832815,0.41410100812474815
0.03351606325981329,0.01196081199118454
0.04598221079834623,0.09392917101004802
0.2784669461712592,0.43440455963558516
0.21202877731640324,0.6154474774077999
0.0509135252068176,0.04740043984317464
0.19662424461089517,0.3126282474850076
0.14933975417266107,0.2607295136707535
0.21955948429692493,0.5397658393444265
0.20527924838947,0.5800777744854656
0.032615160945439835,0.21964097269680322
0.2172193235355514,0.1873100306595152
0.07248995382470179,0.5246076475609084
0.1622052697172974,0.03359083812179246
0.26997324837109615,0.6132809774579003
0.18673167545763694,0.19730527753475366
0.2845703060721399,0.1428122991789384
0.19797420747334815,0.2737423084251014
0.013549887537122062,0.2878189466439131
0.12955762725688463,0.11703401882265273
0.22593561904721868,0.0441413555736837
0.22143233627141345,0.12664316956416502
0.0408945554127328,0.6449731757307091
0.3485873709972904,0.5631845148395662
0.0918379951613849,0.10648672867956144
0.30618132648759244,0.5163995445419767
0.14608843590071727,0.5576536143067565
0.1240623752101872,0.182296784851111
0.07458920687378745,0.3189276632652482
0.09589560086848135,0.03292528036713999
0.19542946671168493,0.2747601846524559
0.2360335778794708,0.4933048131713513
0.3420057025196944,0.18808365672669025
0.30087577679864685,0.2037661529709116
0.18303658639784157,0.008606403829782056
0.11878636670224364,0.6399650233300165
0.16572444460895436,0.635787896595517
0.07526525384880466,0.5048797167058117
0.21944827565966346,0.15460308207504325
0.15229760002369394,0.3801730099643723
0.3105284446990362,0.5437513197462106
0.1292340657774952,0.21598912117855426
0.13554398949888907,0.23457918967032004
0.023353814213246577,0.431149083263513
0.019608734931750506,0.055516428664039975
0.3067567952294686,0.056822789300536136
0.0653853874505653,0.4662326518662534
0.1958010427253246,0.0827768285114608
0.3580571219185931,0.4087370700999632
0.3288461254655222,0.3258696627971234
0.2123573090012922,0.21287235535812002
0.3368355932739404,0.3765533328375322
0.3486386167677968,0.08189235194949744
0.2478712303053135,0.4701449779281913
0.22282795913494066,0.5454568645188056
0.3008914970236275,0.11968948534478722
0.15024688638220285,0.4079681585035215
0.35303082941278296,0.253009069419219
0.017291016205712748,0.3450701219891938
0.2244282203214889,0.32733832901827853
0.1830953210322164,0.10786492032556262
0.0848869624983992,0.3082909781853938
0.23929736254361147,0.22223549195980338
0.21095486231642227,0.040090563511965854
0.14869414505717485,0.4658574235384261
0.2312024408961679,0.6546960169076969
0.16562453164316637,0.37059912843915005
0.32907067952448704,0.0005905901141635934
0.17529831913060626,0.124349086088926
0.056792558362550476,0.43117548924894167
0.15314091295777923,0.5459221816548905
0.1515224197654887,0.09032690926926079
0.12942048451081767,0.1808852279201983
0.3321608922970599,0.10238746753854477
0.19384441235269007,0.06633227459722131
0.2268473715861484,0.5413656771698834
0.12766336577155055,0.4144938532505285
0.010432272993332208,0.1453275383609656
0.10954181487666577,0.35066954965882347
0.23682407146473822,0.5204150113357503
0.34359761350431345,0.020249615797437177
0.23505318846382678,0.4070790650540022
0.3431316753230626,0.47235896497159974
0.06984697105543596,0.47042357400623114
0.30027140297969257,0.10150858253524779
0.306122846612598,0.5833605030477929
0.3451292199010227,0.03355012523660573
0.11430288311729146,0.04515706957792561
0.3013811699340499,0.5123670402900958
0.18309663294880746,0.4044666204697119
0.2724623401993174,0.6229924189333605
0.15972482610994215,0.13616615493702808
0.35696552190746783,0.31541041943230214
0.0033924364734390874,0.57092939425323
0.26970113089816006,0.0016576701647607827
0.04213694299500539,0.01543535013015192
0.10343267988608068,0.3353387784699309
0.23874479478204705,0.09661035966315344
0.295593524134795,0.21287490226494846
0.29709696343537634,0.08128267542223445
0.14206509714879728,0.27609115656369687
0.23209508390059058,0.0628152638606981
0.2544165157618861,0.5662571955891639
0.30370194822668156,0.017783799422970068
0.03773636110337282,0.19885254841332403
0.13130320176077212,0.4460447500132634
0.1845876886931059,0.286489182659122
0.35352066850239844,0.2741350859048735
0.3527074660901505,0.4208035907006299
0.02575879657360158,0.023072580482337925
0.10185989777184934,0.4589420537731182
0.34356573535419577,0.4943628435716643
0.24408645946610408,0.1414336540661109
0.20435816716276736,0.030038517767406424
0.26334123768122275,0.6174135088316778
0.03757182454895144,0.2771261999659651
0.02722831120292592,0.48099713829079654
0.15255028845586735,0.4897552868569525
0.21824866095123166,0.2321293096028401
0.2066141422249011,0.6167822728929869
0.23016688553252934,0.47307896135869254
0.15412332639727028,0.21927903307487398
0.022948463965027907,0.27144641071744763
0.22546587177396166,0.010604618379815562
0.06644479973181056,0.31350931469616683
0.20197341006367053,0.030798527876276655
0.26710169442874265,0.6055806583926696
0.2026434426451043,0.5347937413477075
0.3140792412152779,0.4017031604060969
0.06147919117769136,0.02784032799469724
0.006220471325451171,0.31601268831560014
0.2097547706905354,0.2553312459387391
0.03147771428376626,0.03221286607459671
0.3372608185751272,0.5491818381750992
0.2576039568234392,0.13020052793724204
0.35184759748882116,0.28859880460025306
0.018140092479888934,0.6548541477868277
0.15708293724010094,0.049276975212666635
0.18663097821757638,0.44638358282943075
0.05018493036573429,0.2675932609010116
0.07488367067425668,0.544019198125717
0.17346367425149417,0.11418005738807363
0.25121387384168037,0.1291189679482547
0.32250986523144065,0.2510791654534101
0.08942084218403634,0.10204778283291423
0.031985218997533,0.41050105919805985
0.14655949798312343,0.5484670743238583
0.08775363914391068,0.3164224944326909
0.10116996280178461,0.09831539204650819
0.3218333305165854,0.08628399898498966
0.11002148633327728,0.5246594785955717
0.20216897975460593,0.11517519413899585
0.056005271885061714,0.3814074152211648
0.05341066407026143,0.6207833118891944
0.26680701743865887,0.3663128604669623
0.1038921228117121,0.2653098001488892
0.1114909811360172,0.19454414966561373
